Customer_ID,Payment_Date,Payment_Amount ($)
2202,2023-06-15,501.36
5508,2024-04-09,409.61
6213,2024-02-08,681.87
2575,2024-09-05,426.69
2537,2024-06-17,961.8
3626,2024-06-28,603.28
4123,2024-08-02,809.4
2386,2024-08-28,118.26
5282,2023-12-16,403.32
2475,2023-10-04,343.48
2418,2023-10-21,573.79
5601,2023-12-05,862.5
2955,2024-09-24,87.55
6972,2023-11-25,81.85
6859,2024-05-22,851.81
3206,2024-09-05,220.72
6760,2023-09-29,672.07
6121,2023-06-28,547.45
3991,2023-12-27,834.56
6806,2023-06-19,133.84
5573,2024-10-22,138.49
6381,2023-06-04,561.25
6159,2024-04-28,946.91
6758,2025-03-03,420.85
4714,2024-09-25,333.67
4204,2024-10-25,610.62
5121,2024-09-03,931.14
2967,2024-04-13,838.56
6945,2024-08-05,995.53
5433,2024-07-14,32.34
2689,2024-03-11,121.73
6244,2025-02-06,613.37
5702,2023-12-10,822.37
2342,2024-08-27,292.39
3725,2023-11-30,246.82
6423,2023-06-22,789.11
3793,2023-05-20,65.82
3760,2025-01-28,375.69
5213,2023-07-06,510.75
2990,2024-12-30,564.75
4263,2023-12-08,731.33
4483,2024-05-02,361.3
2952,2024-06-13,616.56
2723,2023-05-27,589.52
5390,2023-08-12,552.14
4080,2023-07-10,644.08
4718,2024-05-04,266.85
4333,2023-12-31,93.8
5377,2023-10-28,128.08
6525,2025-03-13,232.34
3501,2025-01-28,505.2
2286,2024-05-24,842.04
5496,2024-10-04,704.28
4066,2024-11-01,791.15
2769,2024-07-27,357.47
5058,2024-06-11,410.61
6290,2023-12-28,399.75
4162,2023-09-14,199.95
5294,2024-08-03,70.6
2947,2024-01-24,595.01
6927,2024-11-12,989.32
5336,2023-10-06,175.16
6151,2023-10-02,56.22
6896,2023-12-31,781.74
6874,2023-08-28,260.06
3482,2023-12-18,831.35
3902,2023-11-20,706.9
5452,2024-05-07,946.22
6065,2025-03-09,414.84
2055,2024-06-13,665.35
3824,2024-07-20,470.21
5463,2023-09-20,634.28
5080,2023-08-10,455.1
2833,2024-05-18,196.75
6409,2024-02-07,512.82
4807,2023-08-09,533.3
4491,2023-12-19,812.5
2328,2023-09-29,738.17
5311,2024-05-03,667.15
5301,2024-03-24,122.25
5676,2024-07-11,723.41
5055,2024-10-26,505.3
4144,2025-02-12,895.16
3312,2023-08-04,920.67
5192,2023-04-29,64.61
4539,2023-06-22,822.44
5984,2024-05-16,47.32
6548,2023-11-30,373.5
2165,2024-11-08,546.88
6278,2023-11-24,156.62
2823,2025-03-02,748.85
2944,2025-01-24,18.27
6426,2024-12-17,176.91
2775,2025-03-06,584.99
4199,2024-11-18,717.24
5157,2024-03-10,917.48
6243,2023-09-09,708.44
5696,2025-02-22,675.06
5453,2024-08-15,400.4
2915,2025-01-24,11.27
3309,2023-08-03,128.96
6178,2023-06-18,539.21
2514,2025-01-24,678.38
3921,2024-08-20,423.27
5595,2024-02-17,733.37
6842,2024-07-15,526.64
3410,2023-04-05,83.43
6803,2025-02-20,200.1
6567,2025-01-31,841.6
5191,2023-12-27,727.66
6492,2024-09-15,895.81
3556,2023-08-16,126.38
2805,2023-11-09,990.32
3280,2025-03-04,217.31
5578,2023-08-13,21.66
4902,2024-03-05,997.45
3388,2024-08-18,288.26
6689,2024-10-27,671.34
4762,2024-05-31,184.92
4680,2023-06-18,584.43
4107,2023-05-15,904.99
6224,2023-05-05,326.98
6832,2024-05-09,673.55
4769,2024-10-29,196.02
5954,2023-12-28,628.55
5187,2023-11-05,343.09
5281,2024-05-24,219.1
4574,2025-01-16,320.05
6617,2023-05-22,187.05
4600,2024-10-27,902.9
6034,2023-05-12,403.22
2237,2024-03-06,252.83
3305,2023-11-19,453.92
5431,2025-02-21,327.33
3302,2023-11-29,746.98
4542,2025-03-02,971.51
4052,2024-03-20,443.65
2442,2023-11-21,862.42
4077,2023-04-26,570.2
5181,2024-07-23,165.66
4658,2023-06-07,693.72
5799,2023-07-06,518.3
2805,2023-11-01,654.1
2075,2024-02-23,890.79
4176,2023-11-05,446.03
5925,2024-10-23,902.17
4090,2025-02-07,753.16
2041,2023-07-26,493.72
4082,2025-03-20,607.19
6684,2024-08-02,332.33
3623,2024-01-28,983.76
2342,2024-11-30,670.68
6053,2024-12-30,53.41
4075,2023-09-30,333.36
2646,2024-03-16,627.08
6827,2023-12-27,65.77
6264,2025-02-13,33.65
2610,2023-07-08,455.52
2455,2023-10-20,339.36
4954,2023-05-21,443.92
3709,2023-10-07,270.07
5473,2024-11-20,173.07
4970,2024-01-13,692.25
5029,2024-03-07,519.43
6798,2023-07-16,208.15
4682,2024-08-20,326.39
5630,2025-02-10,595.89
6226,2023-11-15,81.51
5068,2024-05-24,155.98
3387,2023-11-20,82.51
5777,2024-12-29,814.19
4867,2024-08-17,754.89
6789,2023-11-09,755.78
5364,2023-12-06,719.16
6890,2024-07-26,672.69
6125,2024-09-24,482.22
2149,2023-05-02,645.86
5851,2024-09-26,47.98
4059,2023-03-31,625.25
3137,2023-05-18,780.1
2187,2024-06-04,505.35
4855,2023-05-18,363.94
3251,2023-09-15,284.65
3334,2023-07-03,646.37
6194,2024-06-30,695.87
6151,2024-08-18,872.26
4712,2023-11-23,348.91
6854,2024-11-25,772.07
6502,2023-12-09,565.74
3786,2024-03-25,884.01
2751,2025-02-22,532.53
3763,2023-07-16,522.45
5921,2023-10-06,582.1
6461,2023-06-04,751.82
2482,2024-04-17,965.04
2154,2023-05-22,82.83
3525,2024-09-14,62.9
4121,2024-01-27,938.17
4344,2024-04-01,534.58
3241,2023-06-26,618.75
2061,2024-01-19,487.6
2939,2024-07-31,102.72
3640,2023-12-31,770.41
6121,2023-04-20,749.75
6227,2024-05-21,318.59
5570,2024-06-09,313.18
3253,2024-10-16,839.46
6204,2023-06-11,81.63
2172,2023-07-14,882.29
3459,2025-02-16,264.1
5550,2024-12-24,597.05
6198,2024-10-10,936.63
4323,2024-02-23,681.34
3637,2024-01-21,420.29
5116,2024-07-08,692.64
6091,2024-09-04,350.54
5005,2024-11-12,284.49
2330,2025-01-03,996.72
5641,2024-04-25,753.28
5895,2024-02-02,648.27
6108,2025-01-27,361.74
3342,2023-08-14,58.67
5664,2023-11-03,40.75
2216,2023-10-12,558.64
2339,2023-04-28,764.41
6063,2024-09-28,542.01
4709,2023-12-03,842.38
5153,2024-02-07,43.09
3751,2025-03-04,373.08
4422,2024-05-23,244.7
2710,2023-10-20,452.8
5727,2024-01-18,81.65
5643,2023-10-19,954.59
5994,2024-03-06,231.02
2489,2025-03-16,923.08
2047,2023-09-13,431.63
5360,2024-12-26,985.67
6874,2024-08-23,558.52
6807,2024-08-04,931.52
2401,2024-05-08,15.3
5991,2024-04-20,750.76
5158,2023-04-15,904.02
6346,2025-02-05,148.32
2391,2024-06-09,105.16
5854,2023-12-22,430.33
6431,2024-11-07,934.34
2629,2023-05-22,546.96
6233,2024-08-11,532.18
4931,2024-05-23,149.71
3522,2024-01-06,10.78
2827,2024-07-02,812.04
6823,2024-01-07,96.7
3501,2023-12-14,637.51
5295,2024-09-23,915.47
4420,2024-07-24,216.57
2935,2024-07-19,668.62
5043,2024-05-01,87.91
6498,2023-06-03,607.72
3467,2024-10-30,172.29
5562,2023-11-07,738.59
2615,2024-07-24,308.22
3183,2023-09-07,468.76
5224,2024-04-29,603.44
4668,2024-10-16,179.56
2131,2023-09-02,744.22
4984,2024-09-28,309.61
6279,2024-10-08,665.75
6460,2024-11-08,166.7
2039,2023-04-28,691.24
5960,2023-10-15,136.91
5588,2024-04-02,431.1
2921,2023-10-19,254.73
4770,2024-03-08,750.89
6112,2024-08-07,269.41
2493,2024-05-18,882.9
3132,2024-06-16,892.9
5522,2023-06-10,204.48
2311,2024-02-19,617.71
2739,2023-10-02,96.84
5242,2024-10-15,397.62
2546,2024-02-20,716.19
4462,2024-10-14,662.83
6347,2024-05-21,628.45
6855,2023-05-04,289.72
3805,2024-03-18,384.24
5213,2023-08-01,111.92
5811,2024-05-26,721.83
2814,2025-02-07,508.85
6125,2024-07-02,711.68
4033,2024-10-06,256.45
6573,2025-02-27,331.19
6414,2024-11-23,340.87
2245,2024-10-01,35.48
6844,2024-07-27,347.64
6793,2023-06-28,805.27
2272,2024-04-11,898.33
5512,2023-07-02,523.04
3772,2023-11-09,460.95
3263,2024-05-18,40.52
4425,2023-08-23,880.41
6362,2025-01-21,22.88
2921,2023-06-09,945.3
5431,2024-04-10,494.32
6436,2024-01-27,348.52
6485,2023-08-19,924.98
4625,2023-09-08,34.15
5761,2023-11-08,585.61
4051,2025-02-24,553.44
5501,2025-01-14,227.13
3166,2025-01-11,434.6
2376,2023-10-07,655.74
4034,2024-09-29,729.86
2146,2023-04-17,10.71
6389,2025-01-19,937.48
2432,2024-06-29,172.88
2705,2023-06-15,241.24
4633,2024-11-24,270.84
6495,2023-07-13,47.44
2964,2023-06-09,131.82
4235,2024-05-27,986.49
4042,2023-06-03,322.06
3829,2024-07-31,124.15
4109,2023-06-04,115.92
6069,2025-02-07,722.27
2939,2025-01-06,856.02
6806,2023-04-08,264.38
2807,2024-11-14,30.7
3464,2023-09-11,230.86
5416,2023-06-22,65.95
2011,2024-03-22,112.36
3869,2025-01-31,437.19
6868,2023-10-16,237.62
2885,2024-07-16,520.79
5565,2023-05-06,260.96
3390,2023-10-03,941.13
5402,2023-06-15,906.88
6322,2025-01-04,571.14
2825,2024-06-20,360.88
4266,2024-03-29,387.34
2937,2023-09-30,417.73
4801,2024-06-03,730.3
4554,2024-06-24,457.12
5846,2025-03-08,858.16
3797,2024-05-01,944.65
2054,2024-11-29,342.59
2727,2024-08-06,565.09
4737,2024-02-21,104.11
5171,2024-08-22,208.46
3914,2024-07-24,419.33
3597,2024-06-05,214.14
3915,2025-01-04,877.79
4467,2024-07-20,166.7
4738,2025-01-24,461.1
2850,2025-02-03,609.64
4110,2023-06-12,694.95
2003,2023-12-25,389.24
6256,2023-09-24,870.41
6070,2025-02-28,572.64
6877,2024-07-15,445.11
2893,2023-05-07,76.57
4031,2023-11-25,470.04
5161,2023-11-30,822.53
4377,2024-07-24,618.4
6676,2023-07-23,833.84
3934,2023-04-27,499.07
3381,2024-08-04,127.28
5682,2023-06-11,23.5
3291,2023-04-10,310.19
3641,2024-03-22,701.01
4683,2023-04-18,792.36
2988,2023-10-17,302.8
3219,2024-03-15,500.7
3356,2023-12-04,426.91
6266,2025-03-15,416.42
6617,2025-01-10,239.04
6136,2025-01-29,145.01
3561,2024-02-16,204.72
3419,2024-02-25,64.78
2955,2023-05-04,206.15
2984,2024-03-04,19.11
2975,2023-08-29,630.99
6134,2025-02-14,323.21
5973,2024-05-26,973.41
2914,2024-09-24,201.78
6550,2023-08-05,352.37
2037,2023-07-22,364.26
5388,2023-08-22,18.37
3712,2023-05-16,840.82
5021,2024-12-01,41.67
2796,2023-12-26,940.78
6037,2024-08-23,893.15
6689,2023-11-27,540.17
5112,2024-09-26,548.16
3325,2024-08-05,657.24
2318,2024-10-07,393.18
4397,2024-08-02,650.75
4163,2023-10-15,54.32
4746,2024-02-16,63.51
3592,2023-07-24,462.66
5112,2023-11-30,554.13
5931,2024-02-28,888.94
3997,2023-06-17,113.61
3313,2023-06-02,824.42
3286,2025-02-16,217.95
6312,2025-01-23,400.14
4384,2023-12-26,323.44
5240,2024-09-15,406.15
4140,2024-01-10,158.99
3705,2024-07-17,508.53
2363,2024-04-16,803.63
4605,2024-02-10,447.12
3717,2024-02-14,495.71
6452,2024-09-22,850.28
6287,2025-02-26,709.0
5739,2024-08-03,495.55
4470,2024-03-13,265.12
6796,2024-01-20,886.08
2557,2024-12-25,581.25
2826,2024-01-28,228.94
4809,2023-04-03,276.43
6522,2024-03-21,805.1
4720,2024-06-14,53.7
5509,2024-07-28,992.17
5742,2023-09-16,139.05
3575,2023-12-22,798.11
5999,2025-02-17,400.83
4130,2023-10-16,497.29
4404,2024-03-30,881.84
5330,2024-12-10,418.78
2589,2024-09-08,542.12
4013,2023-09-30,58.81
3548,2023-07-26,12.32
2295,2024-12-29,252.35
3986,2023-05-16,683.78
5118,2025-01-28,130.05
3691,2024-12-09,122.62
3137,2024-11-20,416.85
4065,2024-12-18,651.36
6456,2025-03-09,714.95
6796,2025-03-06,186.67
6544,2023-12-10,88.79
6771,2024-04-09,940.99
3008,2023-10-17,268.06
4515,2024-04-09,854.81
5527,2024-01-05,864.86
6682,2025-02-09,774.8
3248,2023-04-05,177.15
5903,2024-06-12,823.58
3436,2024-09-05,771.56
2572,2023-07-03,600.76
4383,2024-01-30,343.83
3246,2023-07-25,269.88
4085,2024-05-17,130.67
2278,2023-10-25,514.66
3888,2023-04-20,589.41
6580,2024-11-01,365.75
3266,2024-01-31,480.61
6827,2023-11-07,369.88
3041,2023-08-22,644.6
2918,2024-08-21,902.25
2886,2025-01-05,172.28
4753,2024-01-26,387.59
2022,2024-08-22,149.46
6570,2024-08-18,628.69
5192,2024-05-03,731.58
4354,2023-11-19,932.59
6800,2024-07-18,286.08
2687,2025-02-03,950.71
2285,2023-09-06,72.63
6812,2024-11-25,606.98
5748,2023-06-24,66.56
2763,2023-10-01,894.84
4429,2023-12-04,534.51
4508,2024-10-15,672.65
2029,2024-12-14,833.26
2907,2024-04-10,158.81
5105,2024-07-29,48.21
6000,2024-10-12,880.09
4995,2023-06-15,321.78
4507,2024-06-08,137.69
6666,2025-01-16,473.78
5610,2023-10-01,602.32
5554,2023-05-22,40.66
3454,2023-11-19,282.15
6834,2024-01-13,42.47
5357,2024-03-21,426.13
2516,2025-02-06,896.15
2039,2024-09-13,982.83
5343,2024-07-12,640.68
2887,2023-09-09,170.02
4845,2024-04-12,906.79
4205,2023-09-19,521.09
3099,2024-10-18,162.21
3824,2023-08-03,922.51
5202,2024-02-04,759.89
5156,2023-07-16,734.39
5094,2024-06-20,712.09
5531,2024-07-15,208.34
5779,2023-05-02,218.9
4897,2023-05-18,691.41
5454,2023-10-03,227.53
5512,2024-12-21,444.28
2989,2023-11-02,784.18
6117,2024-04-13,786.11
6965,2025-03-22,458.73
6027,2024-01-01,794.27
6180,2025-02-08,840.24
3683,2024-02-11,658.23
6666,2024-07-23,236.14
5964,2023-05-03,281.27
2934,2024-07-01,321.69
5599,2023-11-05,125.64
5234,2024-06-22,280.43
3981,2025-01-11,217.42
3856,2024-05-10,460.78
5057,2024-01-22,909.35
2793,2023-10-26,113.44
2792,2024-05-26,723.07
3810,2024-03-03,690.41
4256,2025-03-11,104.8
5611,2023-08-25,923.35
3608,2024-11-10,572.79
2985,2025-03-05,370.09
5677,2024-11-25,758.97
5381,2025-03-10,264.79
2520,2024-05-10,696.57
2591,2023-10-12,49.31
3051,2024-02-05,841.01
5634,2024-07-05,453.69
6445,2024-11-27,640.33
2960,2024-05-28,229.03
2693,2024-12-03,680.3
5900,2024-03-18,774.52
6474,2023-11-29,478.48
4947,2023-12-02,621.55
2527,2024-07-05,461.76
5225,2023-11-06,895.15
4254,2023-08-06,502.89
5345,2023-11-25,843.39
5966,2024-03-10,803.34
3876,2023-09-17,416.4
3764,2023-07-25,237.78
2521,2024-06-12,412.02
3017,2025-02-10,827.96
2117,2024-09-29,235.36
4434,2024-11-12,529.19
2584,2023-09-15,808.04
2395,2024-08-16,359.94
5789,2025-01-07,645.79
4769,2024-10-06,253.18
6168,2023-04-21,118.19
5861,2023-08-29,796.44
2274,2023-08-07,107.98
4014,2024-10-15,278.67
6434,2023-05-20,856.56
3390,2023-09-14,353.0
5567,2024-10-26,973.31
6703,2024-01-02,979.94
2166,2024-08-04,275.59
3568,2024-06-05,50.57
2729,2025-01-09,708.01
4044,2025-01-14,456.48
6198,2023-09-09,109.75
5497,2024-12-05,710.45
2779,2023-06-07,40.86
2214,2024-07-02,871.49
5763,2023-04-16,147.27
3577,2025-02-19,136.04
4449,2023-12-04,183.92
4937,2024-09-22,960.66
5118,2024-12-15,696.24
2592,2023-10-04,803.36
4721,2024-07-02,403.66
2714,2024-03-03,342.95
2936,2024-07-26,242.14
6338,2025-03-14,485.84
2002,2024-02-20,556.31
4849,2023-03-28,635.46
6045,2024-10-30,264.55
3950,2023-12-27,949.17
2918,2023-12-30,178.06
5175,2023-10-12,966.0
4242,2024-12-22,24.71
2090,2023-06-11,486.31
3710,2024-02-23,340.03
4170,2023-07-24,454.63
6239,2024-02-23,574.96
5042,2023-05-04,441.23
2106,2023-12-03,420.7
2887,2023-10-27,735.4
2428,2024-11-15,689.02
3896,2024-04-05,834.94
2317,2025-02-05,257.46
2635,2024-06-06,613.43
3926,2023-10-01,589.34
4057,2024-12-24,376.04
5145,2023-09-06,491.2
4271,2024-05-24,320.64
3440,2023-12-13,150.43
2553,2024-11-18,221.66
2716,2024-02-12,114.46
5912,2024-07-24,686.24
3714,2023-11-05,664.12
5390,2023-05-08,951.1
3108,2023-08-03,732.38
6207,2023-07-30,61.53
2251,2023-11-10,885.4
4431,2023-10-11,864.05
4055,2023-06-23,448.89
2459,2023-04-20,590.0
2208,2025-02-16,976.32
2900,2024-09-01,536.98
5462,2023-09-24,906.27
5386,2024-11-08,92.21
2022,2023-07-31,199.14
2410,2023-08-10,446.35
2895,2024-02-10,588.91
2515,2024-05-14,818.07
6905,2023-07-17,988.38
6970,2023-10-17,394.96
6110,2023-09-11,56.94
4135,2025-02-10,803.16
5596,2024-09-04,608.34
4957,2024-10-04,206.56
3561,2023-10-10,499.88
3267,2023-09-05,744.89
4170,2024-05-13,772.71
5639,2024-07-07,504.62
2750,2024-09-06,312.16
5428,2025-03-06,974.01
6781,2024-06-17,666.73
3928,2024-11-20,414.16
5805,2024-01-31,287.66
5703,2024-09-23,733.79
4357,2023-07-21,249.76
6791,2025-02-20,179.99
4336,2023-11-22,534.54
2307,2023-07-19,297.09
5666,2023-04-18,632.62
3990,2025-02-21,126.76
2662,2023-11-27,658.39
6645,2023-05-28,290.46
2312,2024-08-13,10.24
4921,2023-11-29,135.67
3083,2025-02-26,934.28
4972,2024-12-10,868.68
2755,2024-09-22,241.27
6131,2024-07-21,780.59
6541,2024-09-15,612.49
2353,2025-03-16,971.2
2903,2024-07-09,379.87
5889,2023-06-14,684.65
2159,2023-05-13,72.9
3978,2024-10-28,402.28
2957,2025-02-15,964.18
4072,2024-03-15,543.59
2404,2023-11-19,295.0
6612,2023-10-12,129.07
4780,2023-10-05,706.49
3388,2025-02-14,648.41
5454,2024-08-08,380.2
2956,2023-05-24,951.43
3713,2024-01-01,31.98
6704,2025-01-21,310.69
3274,2024-04-16,921.86
5812,2025-01-07,327.73
4626,2023-07-16,259.73
4383,2024-09-15,538.88
3442,2025-03-15,825.56
4980,2025-02-07,112.12
3798,2024-01-29,943.59
6391,2024-03-06,797.12
6010,2024-10-10,189.44
6851,2024-03-09,714.89
3395,2023-10-06,391.11
6282,2024-10-04,408.27
3270,2023-09-25,785.46
6733,2024-01-27,963.16
5715,2024-08-21,135.39
2530,2024-02-18,426.42
5624,2023-05-26,486.13
4959,2023-05-02,382.55
4915,2023-04-25,369.56
6890,2025-01-07,61.75
5592,2023-07-03,688.68
4148,2024-08-28,441.85
6574,2024-03-16,202.85
5370,2024-12-02,817.87
2940,2023-08-23,804.54
2526,2023-11-28,491.53
2002,2023-09-08,305.47
2375,2023-10-01,641.71
4341,2023-03-29,295.27
6006,2023-12-31,243.65
5053,2024-02-26,733.21
6649,2023-09-08,49.92
4366,2023-04-10,103.82
3526,2024-08-08,16.72
6477,2023-12-20,161.41
3647,2023-10-19,78.3
2014,2024-09-24,995.84
6600,2024-02-16,295.92
4279,2025-03-09,157.78
5156,2025-01-22,248.59
2130,2023-05-11,936.76
5815,2024-07-06,524.96
6934,2023-11-24,371.17
5217,2024-06-16,874.66
4939,2023-09-13,401.04
5929,2024-06-08,341.66
4041,2024-03-07,215.21
2028,2023-10-02,384.02
4114,2025-03-07,323.52
3253,2024-07-23,680.53
6357,2023-08-17,296.69
4047,2023-09-25,581.43
6556,2025-01-16,75.23
6024,2023-08-06,199.38
6397,2024-06-27,413.33
5375,2024-03-28,937.58
5467,2024-07-05,383.48
5082,2024-10-29,667.43
5779,2024-02-23,262.54
2630,2024-09-20,135.76
2270,2023-11-26,67.95
4640,2024-05-16,312.36
3994,2023-05-11,166.08
4892,2024-01-31,182.27
6958,2023-08-31,763.15
5433,2024-04-07,25.68
3281,2024-04-20,562.23
4361,2024-07-11,385.67
2576,2024-09-20,511.48
3308,2023-07-05,567.2
5193,2025-02-16,320.23
5179,2024-12-27,302.16
4735,2024-01-09,736.07
4213,2024-01-17,872.56
4353,2025-03-04,200.66
5569,2024-11-21,106.64
3656,2024-12-13,898.82
3580,2025-02-02,356.4
4204,2023-05-01,555.8
3391,2024-05-29,365.95
3743,2023-12-24,134.54
3926,2023-05-10,593.44
2620,2023-10-02,529.89
3275,2023-08-01,210.96
2957,2023-06-26,457.35
3940,2024-06-18,798.98
5954,2024-12-17,594.52
4382,2025-02-17,105.95
2969,2023-09-17,552.54
3317,2023-04-28,705.71
3044,2023-07-22,794.78
2282,2024-02-20,632.83
4845,2024-06-25,161.13
3059,2024-08-07,713.07
6294,2025-02-27,680.57
4533,2023-09-24,34.18
5829,2023-06-16,417.63
3009,2023-06-22,339.62
3230,2024-02-22,672.72
3036,2023-06-30,223.97
6586,2023-06-30,594.96
2276,2023-04-20,914.07
4741,2024-12-11,799.82
4290,2023-06-18,922.24
3240,2023-07-27,978.72
2126,2024-02-29,20.56
6066,2025-03-25,626.51
6313,2024-03-02,418.71
5869,2023-04-03,861.26
3209,2023-08-29,259.3
5250,2024-04-24,981.22
2919,2024-12-05,617.57
5924,2025-02-03,795.6
6404,2023-06-21,94.74
3970,2023-10-25,191.62
4794,2024-04-28,760.82
2892,2024-02-26,31.77
6471,2024-06-22,818.71
4034,2023-06-11,23.81
3365,2023-04-15,660.55
2129,2025-03-17,371.44
3015,2023-06-05,615.38
3800,2024-03-16,699.07
6613,2023-04-30,349.05
3519,2023-10-23,116.88
6182,2023-08-23,78.95
3199,2024-02-17,593.05
5874,2023-09-25,525.45
4475,2023-05-12,744.78
5486,2023-06-08,514.64
6050,2024-05-29,428.22
5720,2024-09-14,404.11
2303,2023-04-12,36.18
5953,2024-10-02,342.2
6684,2023-05-14,976.26
2987,2025-03-17,874.82
3864,2025-01-05,336.08
6441,2023-11-25,591.92
6910,2024-09-15,848.82
5073,2023-12-26,446.86
5125,2025-01-07,27.78
3328,2023-08-18,83.77
4409,2024-05-29,515.29
5674,2023-12-21,969.74
5292,2024-05-01,696.28
6034,2024-07-02,80.21
2704,2023-12-13,197.47
2575,2025-02-10,773.61
5233,2024-02-06,843.03
6784,2023-05-05,621.52
4633,2024-02-14,647.98
5829,2024-12-08,38.05
5231,2024-05-26,830.24
2489,2025-02-16,790.39
3348,2024-12-21,266.44
5682,2024-11-09,711.59
5174,2024-11-05,222.71
6590,2024-02-26,49.93
3668,2025-01-08,209.13
3638,2023-09-29,186.84
6115,2024-05-27,344.37
5554,2024-08-28,424.27
3001,2023-04-04,513.45
2851,2024-01-18,481.99
3389,2023-11-29,277.97
5713,2024-08-28,38.88
3368,2024-04-10,609.05
2822,2024-09-11,401.79
2455,2023-07-18,305.69
3625,2024-10-16,868.27
4773,2024-10-21,749.28
5727,2024-11-17,859.19
5148,2024-01-27,500.03
6090,2024-08-25,139.62
6807,2025-03-09,699.26
4191,2024-03-28,214.01
2917,2023-10-08,446.82
5987,2023-07-05,74.35
4876,2023-12-14,827.06
3441,2024-10-02,134.68
6401,2024-01-16,904.07
2736,2023-06-12,865.59
5569,2024-06-26,469.94
5339,2023-09-18,746.92
5016,2024-10-30,623.25
4890,2024-03-14,805.04
2962,2025-03-08,437.49
4990,2024-03-26,787.95
5849,2024-01-28,467.83
3027,2023-10-23,941.56
5866,2024-06-13,491.51
4864,2024-11-23,467.99
4502,2023-08-08,787.22
3948,2023-04-19,823.36
3178,2024-09-01,558.94
6761,2023-10-20,188.0
2012,2024-11-17,473.08
6400,2024-02-04,968.39
5365,2023-11-11,755.46
5023,2025-01-03,813.05
5372,2023-10-03,42.5
4831,2024-03-10,473.18
2043,2024-04-17,650.15
2944,2024-06-14,831.73
4391,2023-07-30,58.78
4546,2023-08-25,853.91
4412,2024-01-30,552.92
6987,2025-03-24,205.34
3005,2023-09-11,324.08
2021,2024-04-16,289.11
2407,2024-09-27,535.55
3015,2024-09-20,61.17
6432,2024-05-29,166.95
3839,2023-10-09,814.57
5189,2024-03-05,141.28
2715,2023-09-03,241.06
6147,2025-03-14,458.84
5855,2024-06-13,521.95
6420,2023-09-11,765.97
6885,2023-11-22,452.86
2141,2024-11-11,791.97
6566,2023-08-14,622.16
6883,2023-12-20,121.97
2964,2025-02-11,164.77
2373,2024-08-10,442.66
5636,2023-05-18,402.92
4542,2024-05-11,746.11
5611,2024-09-12,584.93
3693,2024-04-30,394.25
2106,2023-12-06,179.05
3682,2024-12-23,234.57
6098,2023-05-05,579.75
6017,2024-06-16,429.2
4637,2025-01-17,519.78
4138,2024-05-03,178.97
5417,2024-05-30,666.28
6446,2025-01-21,854.01
5531,2023-10-11,265.36
3287,2024-06-08,496.6
5180,2023-07-23,975.77
5655,2024-03-16,339.91
4360,2024-08-20,599.1
2445,2024-02-01,99.29
2036,2023-11-05,609.95
3476,2023-10-16,98.74
5958,2023-04-04,959.64
3799,2024-04-03,718.51
3846,2023-05-04,790.28
3409,2023-06-21,707.06
3709,2023-10-27,593.83
4939,2023-03-29,455.41
3301,2023-09-20,859.79
3244,2023-10-07,957.27
5977,2024-02-21,504.05
5098,2024-05-11,932.22
6617,2023-09-02,587.5
2010,2023-06-22,543.0
4426,2024-05-23,459.94
3661,2023-04-09,217.19
4632,2024-07-22,13.68
6816,2024-08-17,249.09
3073,2025-03-17,514.63
5226,2023-07-05,386.16
6955,2025-02-07,454.0
3317,2024-08-23,980.84
6146,2023-06-21,356.77
5684,2024-01-29,457.66
5274,2023-06-10,142.18
2146,2025-03-06,57.48
5041,2024-06-21,777.66
3463,2023-11-12,574.98
6677,2024-08-22,763.1
3585,2024-07-30,158.36
2483,2024-09-24,576.11
5180,2023-04-12,261.11
3250,2023-06-26,235.78
6769,2024-07-10,21.41
2631,2023-05-17,139.04
2662,2025-01-09,316.18
5504,2023-06-09,125.71
4853,2023-12-08,986.0
4467,2024-04-25,315.55
2988,2024-10-13,139.02
3547,2023-11-22,207.09
2650,2025-03-09,591.83
2969,2024-04-09,73.4
4638,2024-12-27,863.81
3101,2024-10-12,961.88
2441,2024-04-03,254.28
2770,2023-12-07,455.59
3344,2023-10-07,31.91
6359,2023-11-20,644.3
5730,2025-02-01,419.79
5907,2023-06-08,277.36
3578,2023-08-15,214.77
6009,2023-08-23,657.48
5352,2024-06-12,422.05
6796,2023-06-24,187.86
4350,2024-05-31,692.22
5603,2023-10-12,569.42
3242,2024-12-03,860.09
3126,2024-07-17,126.3
4602,2025-02-21,787.81
3191,2024-11-18,676.78
6132,2023-09-22,123.86
6840,2023-07-22,697.87
6449,2024-02-05,447.13
2073,2024-06-09,945.53
3915,2023-09-11,150.2
4473,2024-04-21,646.41
5047,2024-12-29,388.16
