Order_ID,Customer_ID,Order_Date,Product_Name,Category,Quantity,Unit_Price ($),Total_Amount ($)
10413,2744,2024-06-05,Perfume,Beauty,3,81.38,244.14
10414,4432,2025-01-01,Sneakers,Clothing,2,166.72,333.44
10415,2375,2024-05-28,Non-Fiction,Books,3,178.84,536.52
10416,3754,2024-06-12,Lego,Toys,1,123.72,123.72
10417,5898,2024-11-19,Foundation,Beauty,4,79.68,318.72
10418,4537,2024-05-22,Fiction,Books,4,248.48,993.92
10419,3992,2024-02-13,Cookware,Home & Kitchen,4,418.88,1675.52
10420,4929,2024-09-18,Lego,Toys,1,477.72,477.72
10421,5447,2024-08-06,Sneakers,Clothing,2,73.38,146.76
10422,2592,2025-02-03,Sneakers,Clothing,1,413.35,413.35
10423,6629,2023-11-26,Headphones,Electronics,3,414.04,1242.12
10424,4570,2024-01-26,Microwave,Home & Kitchen,4,200.6,802.4
10425,4873,2024-12-29,Smartphone,Electronics,3,63.91,191.73
10426,3177,2024-03-10,Smartphone,Electronics,1,495.1,495.1
10427,3336,2024-07-25,Cookware,Home & Kitchen,5,331.24,1656.2
10428,6694,2023-10-18,Foundation,Beauty,5,491.28,2456.4
10429,2113,2023-06-05,Lego,Toys,1,246.99,246.99
10430,5773,2023-08-12,Headphones,Electronics,2,203.64,407.28
10431,3846,2024-10-30,Comics,Books,3,131.12,393.36
10432,3988,2025-03-05,Doll,Toys,1,491.95,491.95
10433,6830,2023-11-10,Lipstick,Beauty,1,134.1,134.1
10434,3986,2023-08-10,Cookware,Home & Kitchen,5,21.64,108.2
10435,5293,2025-03-06,Sneakers,Clothing,4,261.11,1044.44
10436,5243,2023-04-30,Lipstick,Beauty,4,194.75,779.0
10437,2253,2023-08-09,Tablet,Electronics,2,138.08,276.16
10438,2124,2023-10-03,Fiction,Books,2,320.96,641.92
10439,3237,2024-10-11,Board Game,Toys,2,188.49,376.98
10440,2624,2024-02-24,Vacuum Cleaner,Home & Kitchen,5,207.1,1035.5
10441,5157,2024-07-07,Jacket,Clothing,1,21.29,21.29
10442,5137,2023-09-11,Lego,Toys,2,298.64,597.28
10443,5390,2024-11-30,Comics,Books,5,69.81,349.05
10444,5418,2023-12-04,T-Shirt,Clothing,3,114.76,344.28
10445,3656,2023-06-30,Microwave,Home & Kitchen,1,361.39,361.39
10446,3267,2024-03-21,Board Game,Toys,3,163.49,490.47
10447,4946,2023-09-21,Skincare Set,Beauty,4,89.97,359.88
10448,3161,2024-01-26,Smartphone,Electronics,4,292.94,1171.76
10449,4295,2023-08-26,Microwave,Home & Kitchen,1,115.3,115.3
10450,2441,2024-04-20,Non-Fiction,Books,2,142.78,285.56
10451,4093,2023-05-09,Lipstick,Beauty,1,314.46,314.46
10452,4706,2024-09-29,Doll,Toys,2,372.53,745.06
10453,5760,2023-05-11,Jacket,Clothing,4,372.43,1489.72
10454,2554,2024-07-19,Skincare Set,Beauty,1,246.3,246.3
10455,6905,2023-05-10,Perfume,Beauty,1,232.61,232.61
10456,3113,2024-12-17,Comics,Books,2,395.95,791.9
10457,4778,2024-10-24,Tablet,Electronics,4,104.59,418.36
10458,3834,2025-01-27,Lipstick,Beauty,4,84.58,338.32
10459,3315,2024-08-08,Foundation,Beauty,2,335.7,671.4
10460,5494,2023-10-05,Smartphone,Electronics,2,210.66,421.32
10461,5139,2024-04-18,Laptop,Electronics,2,357.9,715.8
10462,5113,2024-11-26,Jacket,Clothing,4,135.73,542.92
10463,2099,2023-10-16,Board Game,Toys,4,169.19,676.76
10464,5926,2024-12-29,T-Shirt,Clothing,1,449.37,449.37
10465,3480,2023-07-15,Headphones,Electronics,4,216.61,866.44
10466,6397,2023-09-23,Vacuum Cleaner,Home & Kitchen,3,299.57,898.71
10467,3223,2023-06-15,Laptop,Electronics,3,62.27,186.81
10468,6584,2023-11-14,Jeans,Clothing,2,97.63,195.26
10469,3005,2024-06-30,Comics,Books,2,27.58,55.16
10470,2477,2025-01-19,Comics,Books,2,217.94,435.88
10471,3136,2024-01-10,Doll,Toys,1,494.57,494.57
10472,4857,2025-02-23,Perfume,Beauty,3,438.2,1314.6
10473,3706,2023-11-05,Fiction,Books,3,320.13,960.39
10474,2518,2023-05-17,Jeans,Clothing,4,431.94,1727.76
10475,3221,2023-11-23,Biography,Books,3,301.14,903.42
10476,4507,2024-06-19,Blender,Home & Kitchen,4,190.7,762.8
10477,6326,2024-05-30,Smartphone,Electronics,1,95.04,95.04
10478,3192,2023-11-10,Laptop,Electronics,2,329.99,659.98
10479,5881,2024-08-23,T-Shirt,Clothing,2,104.6,209.2
10480,5244,2023-07-29,Skincare Set,Beauty,4,214.54,858.16
10481,3978,2024-02-22,Smartphone,Electronics,5,414.64,2073.2
10482,4243,2024-05-25,Biography,Books,4,73.32,293.28
10483,5091,2023-12-25,Cookware,Home & Kitchen,1,73.22,73.22
10484,3888,2025-03-08,Skincare Set,Beauty,3,119.96,359.88
10485,6560,2023-06-26,Skincare Set,Beauty,4,280.44,1121.76
10486,2974,2024-09-10,Lipstick,Beauty,1,133.34,133.34
10487,2066,2023-11-29,Headphones,Electronics,2,256.57,513.14
10488,4907,2023-09-03,Doll,Toys,5,157.97,789.85
10489,2571,2024-07-01,Lipstick,Beauty,5,258.06,1290.3
10490,5893,2024-12-26,Jacket,Clothing,4,146.04,584.16
10491,2308,2024-09-12,Non-Fiction,Books,3,490.21,1470.63
10492,5409,2025-02-11,Lego,Toys,4,251.43,1005.72
10493,5743,2023-04-09,Blender,Home & Kitchen,5,374.39,1871.95
10494,2783,2023-06-28,Non-Fiction,Books,5,353.27,1766.35
10495,6217,2025-01-02,Jeans,Clothing,2,250.37,500.74
10496,2766,2025-03-13,Jeans,Clothing,3,127.04,381.12
10497,5476,2024-11-02,Action Figure,Toys,3,260.25,780.75
10498,2773,2023-10-24,Non-Fiction,Books,5,343.68,1718.4
10499,5858,2023-08-28,Headphones,Electronics,5,235.36,1176.8
10500,5186,2024-05-09,T-Shirt,Clothing,4,50.14,200.56
10501,2540,2024-05-13,Skincare Set,Beauty,4,18.81,75.24
10502,4050,2023-11-04,Vacuum Cleaner,Home & Kitchen,2,170.66,341.32
10503,5284,2023-08-02,Blender,Home & Kitchen,5,83.61,418.05
10504,6676,2025-01-07,T-Shirt,Clothing,4,454.03,1816.12
10505,3664,2023-12-18,Perfume,Beauty,2,96.16,192.32
10506,3048,2024-04-14,Biography,Books,3,203.2,609.6
10507,5837,2024-11-28,Blender,Home & Kitchen,5,358.92,1794.6
10508,5440,2024-01-26,Skincare Set,Beauty,1,409.56,409.56
10509,2506,2023-08-24,Lipstick,Beauty,5,244.08,1220.4
10510,5248,2024-04-29,Headphones,Electronics,4,98.76,395.04
10511,5501,2024-08-22,Jeans,Clothing,5,142.74,713.7
10512,3911,2024-12-20,Skincare Set,Beauty,1,215.29,215.29
10513,2733,2024-12-12,Comics,Books,5,188.65,943.25
10514,5514,2024-12-06,Cookware,Home & Kitchen,4,180.85,723.4
10515,3572,2023-11-18,Headphones,Electronics,3,74.61,223.83
10516,6610,2024-01-07,Non-Fiction,Books,4,457.52,1830.08
10517,4943,2023-07-09,Vacuum Cleaner,Home & Kitchen,2,24.58,49.16
10518,6457,2023-09-23,T-Shirt,Clothing,4,225.6,902.4
10519,4322,2024-10-28,Fiction,Books,2,490.36,980.72
10520,5336,2024-03-13,Cookware,Home & Kitchen,5,333.26,1666.3
10521,6623,2024-09-26,Smartphone,Electronics,2,184.15,368.3
10522,6375,2024-11-29,Blender,Home & Kitchen,5,81.59,407.95
10523,4754,2024-08-22,Foundation,Beauty,2,482.3,964.6
10524,3373,2025-02-26,Headphones,Electronics,4,16.85,67.4
10525,3445,2023-07-28,Biography,Books,1,343.88,343.88
10526,5377,2024-05-24,Lego,Toys,5,441.27,2206.35
10527,2290,2024-03-12,Jeans,Clothing,2,22.33,44.66
10528,4066,2023-08-19,Laptop,Electronics,1,365.34,365.34
10529,2064,2023-12-19,Smartphone,Electronics,2,499.43,998.86
10530,5946,2024-01-15,Headphones,Electronics,2,323.42,646.84
10531,2330,2023-04-11,Vacuum Cleaner,Home & Kitchen,2,213.19,426.38
10532,6859,2024-03-14,Foundation,Beauty,4,438.46,1753.84
10533,3964,2024-01-08,Board Game,Toys,2,281.55,563.1
10534,5089,2025-03-07,Jeans,Clothing,1,377.23,377.23
10535,4491,2023-06-27,Sneakers,Clothing,2,298.01,596.02
10536,2141,2025-02-25,Lipstick,Beauty,3,28.76,86.28
10537,6540,2024-07-09,Vacuum Cleaner,Home & Kitchen,5,114.44,572.2
10538,4474,2024-06-30,Cookware,Home & Kitchen,4,48.59,194.36
10539,5904,2023-11-28,Skincare Set,Beauty,3,62.28,186.84
10540,2450,2023-12-08,Perfume,Beauty,3,17.55,52.65
10541,3826,2024-10-20,Biography,Books,1,216.37,216.37
10542,6447,2023-10-29,Vacuum Cleaner,Home & Kitchen,1,97.54,97.54
10543,6695,2024-05-14,Headphones,Electronics,4,429.29,1717.16
10544,6807,2023-08-07,Jacket,Clothing,4,377.52,1510.08
10545,2870,2024-12-11,Microwave,Home & Kitchen,5,290.86,1454.3
10546,5565,2025-01-16,Lipstick,Beauty,2,249.62,499.24
10547,5660,2023-12-23,Headphones,Electronics,4,135.38,541.52
10548,5603,2024-12-01,Non-Fiction,Books,4,242.73,970.92
10549,2393,2024-12-18,Board Game,Toys,2,324.2,648.4
10550,2842,2024-04-19,Non-Fiction,Books,5,393.29,1966.45
10551,4449,2023-08-11,Smartphone,Electronics,1,50.02,50.02
10552,4792,2025-03-13,Laptop,Electronics,5,357.15,1785.75
10553,4954,2024-10-06,Foundation,Beauty,2,373.94,747.88
10554,3359,2024-02-23,Doll,Toys,1,283.9,283.9
10555,2991,2023-08-10,Lipstick,Beauty,1,115.02,115.02
10556,3039,2023-06-10,Jacket,Clothing,1,274.2,274.2
10557,2028,2024-02-29,Lego,Toys,5,256.33,1281.65
10558,2388,2024-09-19,Lego,Toys,2,243.1,486.2
10559,2833,2023-09-21,Jeans,Clothing,5,235.71,1178.55
10560,2250,2024-07-17,Non-Fiction,Books,5,64.3,321.5
10561,4028,2023-12-16,Tablet,Electronics,3,99.62,298.86
10562,3529,2023-04-30,Non-Fiction,Books,4,57.69,230.76
10563,6194,2023-07-09,Lipstick,Beauty,5,128.81,644.05
10564,3839,2023-10-17,Cookware,Home & Kitchen,3,139.1,417.3
10565,3361,2024-10-23,Foundation,Beauty,2,130.09,260.18
10566,5110,2024-06-17,Cookware,Home & Kitchen,3,113.36,340.08
10567,3324,2023-04-10,Smartphone,Electronics,5,370.36,1851.8
10568,4227,2024-04-14,Laptop,Electronics,2,411.1,822.2
10569,5681,2024-05-24,Doll,Toys,3,170.28,510.84
10570,2892,2024-12-09,Laptop,Electronics,5,159.51,797.55
10571,3306,2023-07-10,Sneakers,Clothing,2,423.58,847.16
10572,6549,2024-06-24,Sneakers,Clothing,2,315.72,631.44
10573,6193,2024-01-31,Vacuum Cleaner,Home & Kitchen,4,153.78,615.12
10574,2262,2023-11-03,Non-Fiction,Books,5,359.67,1798.35
10575,4341,2024-07-09,Action Figure,Toys,4,178.85,715.4
10576,3794,2024-07-06,Non-Fiction,Books,2,297.41,594.82
10577,4297,2023-04-14,Microwave,Home & Kitchen,2,496.39,992.78
10578,4293,2023-05-04,Jacket,Clothing,3,157.78,473.34
10579,4171,2025-01-07,Perfume,Beauty,4,465.96,1863.84
10580,2325,2024-06-22,Board Game,Toys,1,167.12,167.12
10581,2986,2023-11-22,Microwave,Home & Kitchen,5,274.74,1373.7
10582,6783,2024-03-22,Biography,Books,4,235.39,941.56
10583,5853,2024-03-09,Vacuum Cleaner,Home & Kitchen,2,393.75,787.5
10584,3740,2025-01-30,Vacuum Cleaner,Home & Kitchen,3,39.94,119.82
10585,3861,2024-03-20,Tablet,Electronics,5,317.29,1586.45
10586,5138,2024-04-05,Jacket,Clothing,5,382.73,1913.65
10587,5899,2023-09-17,Board Game,Toys,3,241.35,724.05
10588,2836,2024-10-17,Smartphone,Electronics,2,61.59,123.18
10589,6155,2024-05-15,Jeans,Clothing,1,129.95,129.95
10590,4779,2023-11-21,Vacuum Cleaner,Home & Kitchen,3,343.04,1029.12
10591,3397,2024-02-02,Sneakers,Clothing,1,448.76,448.76
10592,3677,2024-03-29,Comics,Books,4,216.59,866.36
10593,6332,2024-10-10,Lego,Toys,5,284.6,1423.0
10594,6314,2023-04-21,Tablet,Electronics,2,121.91,243.82
10595,3838,2023-09-21,Doll,Toys,1,211.98,211.98
10596,5722,2023-12-19,Vacuum Cleaner,Home & Kitchen,2,175.03,350.06
10597,5673,2023-03-28,Non-Fiction,Books,4,331.21,1324.84
10598,5023,2023-08-17,T-Shirt,Clothing,1,492.5,492.5
10599,6685,2023-06-16,Sneakers,Clothing,2,408.52,817.04
10600,3672,2024-01-17,Biography,Books,2,104.16,208.32
10601,2917,2023-04-01,Jeans,Clothing,4,293.06,1172.24
10602,2918,2025-02-08,Smartphone,Electronics,3,42.54,127.62
10603,3134,2024-10-11,Skincare Set,Beauty,4,130.99,523.96
10604,3837,2025-01-15,Jacket,Clothing,1,94.39,94.39
10605,4139,2023-05-10,Blender,Home & Kitchen,1,174.42,174.42
10606,6008,2023-12-18,Jacket,Clothing,5,342.62,1713.1
10607,3906,2025-01-09,Action Figure,Toys,2,254.7,509.4
10608,5990,2023-09-04,Vacuum Cleaner,Home & Kitchen,1,467.13,467.13
10609,5486,2023-12-02,T-Shirt,Clothing,3,114.25,342.75
10610,6798,2024-12-18,Sneakers,Clothing,3,188.46,565.38
10611,4121,2023-04-06,Cookware,Home & Kitchen,4,171.63,686.52
10612,4733,2024-06-05,Smartphone,Electronics,1,125.62,125.62
10613,4770,2023-12-27,Foundation,Beauty,1,496.65,496.65
10614,3322,2024-06-15,Foundation,Beauty,5,199.74,998.7
10615,5717,2024-08-09,Laptop,Electronics,5,470.85,2354.25
10616,5355,2025-01-23,Sneakers,Clothing,5,201.33,1006.65
10617,3529,2023-05-17,Skincare Set,Beauty,1,110.0,110.0
10618,6744,2024-03-13,Smartphone,Electronics,4,68.41,273.64
10619,2760,2023-09-03,Laptop,Electronics,4,429.23,1716.92
10620,5413,2024-03-12,Lipstick,Beauty,4,25.73,102.92
10621,3358,2025-02-12,Vacuum Cleaner,Home & Kitchen,4,482.55,1930.2
10622,4191,2024-06-06,Comics,Books,3,214.91,644.73
10623,5482,2023-10-03,Cookware,Home & Kitchen,1,131.21,131.21
10624,2949,2023-05-28,T-Shirt,Clothing,2,312.55,625.1
10625,4080,2023-06-14,Cookware,Home & Kitchen,1,75.13,75.13
10626,3767,2024-03-29,Board Game,Toys,4,45.35,181.4
10627,2028,2023-04-05,Non-Fiction,Books,3,415.61,1246.83
10628,4471,2024-01-31,Non-Fiction,Books,3,218.09,654.27
10629,4539,2023-04-01,Laptop,Electronics,1,263.94,263.94
10630,2160,2024-10-06,Board Game,Toys,2,96.58,193.16
10631,4893,2024-07-24,T-Shirt,Clothing,4,40.1,160.4
10632,6114,2024-09-16,Tablet,Electronics,3,190.21,570.63
10633,5723,2023-07-11,Vacuum Cleaner,Home & Kitchen,4,258.01,1032.04
10634,5732,2024-02-22,Microwave,Home & Kitchen,4,385.06,1540.24
10635,4472,2024-04-01,Perfume,Beauty,4,255.52,1022.08
10636,7000,2024-08-27,Laptop,Electronics,5,393.43,1967.15
10637,6851,2024-07-08,Action Figure,Toys,4,66.56,266.24
10638,3571,2024-05-04,Smartphone,Electronics,4,41.34,165.36
10639,2837,2024-09-19,Headphones,Electronics,2,87.84,175.68
10640,6990,2024-07-26,Headphones,Electronics,2,388.29,776.58
10641,5939,2024-05-26,Non-Fiction,Books,5,382.07,1910.35
10642,4287,2024-07-01,Perfume,Beauty,5,79.27,396.35
10643,5406,2025-01-01,T-Shirt,Clothing,4,25.18,100.72
10644,4671,2024-12-09,Jeans,Clothing,3,345.79,1037.37
10645,6113,2023-07-04,Jeans,Clothing,3,429.09,1287.27
10646,6748,2023-06-11,Fiction,Books,1,379.51,379.51
10647,6356,2023-05-31,Lipstick,Beauty,3,109.37,328.11
10648,3628,2024-11-04,Board Game,Toys,3,296.05,888.15
10649,3867,2025-01-10,Perfume,Beauty,2,381.11,762.22
10650,2205,2024-09-01,Comics,Books,1,135.36,135.36
10651,5580,2023-05-01,Doll,Toys,1,268.58,268.58
10652,5175,2023-04-07,Tablet,Electronics,2,164.09,328.18
10653,2792,2025-01-02,Vacuum Cleaner,Home & Kitchen,3,120.53,361.59
10654,6093,2024-07-18,Tablet,Electronics,3,485.1,1455.3
10655,5748,2024-11-17,T-Shirt,Clothing,1,457.17,457.17
10656,3106,2023-06-30,Tablet,Electronics,3,228.38,685.14
10657,3091,2023-07-17,Fiction,Books,1,77.02,77.02
10658,3608,2023-07-22,Sneakers,Clothing,3,366.67,1100.01
10659,3840,2024-10-20,Blender,Home & Kitchen,4,135.29,541.16
10660,5398,2023-06-27,Board Game,Toys,2,92.57,185.14
10661,2067,2024-03-09,Lego,Toys,5,196.95,984.75
10662,6780,2023-08-20,Jeans,Clothing,4,269.63,1078.52
10663,3279,2023-12-24,Tablet,Electronics,3,57.75,173.25
10664,6159,2023-12-31,Foundation,Beauty,5,290.16,1450.8
10665,2814,2023-11-10,Foundation,Beauty,4,17.52,70.08
10666,2403,2025-02-21,Board Game,Toys,2,447.02,894.04
10667,4003,2025-03-05,Perfume,Beauty,5,461.16,2305.8
10668,6167,2025-03-22,Jeans,Clothing,5,369.2,1846.0
10669,4926,2025-02-06,Foundation,Beauty,2,238.61,477.22
10670,4994,2023-04-21,Comics,Books,4,134.9,539.6
10671,3087,2025-02-15,Lego,Toys,5,374.61,1873.05
10672,6341,2024-06-19,Vacuum Cleaner,Home & Kitchen,2,466.58,933.16
10673,4567,2024-06-18,Foundation,Beauty,4,87.68,350.72
10674,6489,2024-03-04,Fiction,Books,3,238.25,714.75
10675,2772,2024-08-07,Fiction,Books,1,164.48,164.48
10676,5673,2024-04-14,Sneakers,Clothing,3,184.8,554.4
10677,5249,2024-01-21,Doll,Toys,3,208.82,626.46
10678,3670,2024-11-10,Jeans,Clothing,1,476.38,476.38
10679,3557,2024-10-13,Blender,Home & Kitchen,3,136.73,410.19
10680,4959,2024-10-05,Cookware,Home & Kitchen,3,251.41,754.23
10681,3152,2024-08-29,Smartphone,Electronics,2,476.23,952.46
10682,3218,2024-11-20,Blender,Home & Kitchen,2,243.27,486.54
10683,4232,2024-06-15,Lego,Toys,4,433.16,1732.64
10684,6343,2024-06-28,Action Figure,Toys,5,38.79,193.95
10685,5945,2025-01-19,Jeans,Clothing,4,476.98,1907.92
10686,4043,2023-12-22,Biography,Books,2,101.89,203.78
10687,2706,2024-07-23,Tablet,Electronics,2,490.17,980.34
10688,4670,2023-05-26,Cookware,Home & Kitchen,1,96.03,96.03
10689,4114,2025-02-08,Biography,Books,1,227.74,227.74
10690,4978,2025-03-07,T-Shirt,Clothing,2,161.22,322.44
10691,6350,2023-07-18,Lipstick,Beauty,3,222.28,666.84
10692,6379,2024-10-01,Headphones,Electronics,4,132.76,531.04
10693,2423,2025-03-12,Board Game,Toys,2,483.01,966.02
10694,4022,2023-10-13,Comics,Books,2,159.81,319.62
10695,5794,2024-03-10,Jacket,Clothing,1,330.1,330.1
10696,6132,2025-01-13,Sneakers,Clothing,4,77.35,309.4
10697,2531,2024-06-08,Smartphone,Electronics,4,413.95,1655.8
10698,2091,2024-04-15,Smartphone,Electronics,5,275.83,1379.15
10699,5373,2024-10-14,Blender,Home & Kitchen,2,489.93,979.86
10700,3943,2024-12-29,Blender,Home & Kitchen,5,217.47,1087.35
10701,5806,2023-05-09,Doll,Toys,1,105.77,105.77
10702,3241,2023-12-09,Board Game,Toys,5,179.55,897.75
10703,3759,2024-11-12,Smartphone,Electronics,3,371.11,1113.33
10704,2098,2025-03-07,Smartphone,Electronics,2,332.96,665.92
10705,3480,2024-05-14,Non-Fiction,Books,2,391.39,782.78
10706,6627,2024-06-02,Microwave,Home & Kitchen,4,46.0,184.0
10707,3833,2023-11-26,Jacket,Clothing,5,294.38,1471.9
10708,4586,2024-03-30,Microwave,Home & Kitchen,4,466.76,1867.04
10709,5648,2024-04-20,Vacuum Cleaner,Home & Kitchen,5,62.87,314.35
10710,2080,2024-10-27,Headphones,Electronics,5,56.22,281.1
10711,6710,2024-12-24,Tablet,Electronics,1,361.14,361.14
10712,4224,2025-02-07,Blender,Home & Kitchen,5,164.44,822.2
10713,4570,2024-09-02,Perfume,Beauty,4,332.7,1330.8
10714,3773,2023-07-30,Skincare Set,Beauty,5,277.24,1386.2
10715,6519,2025-01-27,Doll,Toys,5,493.17,2465.85
10716,3124,2024-12-16,Blender,Home & Kitchen,2,445.64,891.28
10717,5812,2025-01-12,Lipstick,Beauty,2,342.26,684.52
10718,5475,2024-10-15,Board Game,Toys,2,138.22,276.44
10719,4624,2023-05-16,Board Game,Toys,3,138.33,414.99
10720,3404,2024-03-27,Cookware,Home & Kitchen,2,442.3,884.6
10721,4579,2025-01-06,Lego,Toys,3,296.82,890.46
10722,2332,2023-07-07,Tablet,Electronics,3,396.75,1190.25
10723,6749,2025-03-03,Headphones,Electronics,4,230.43,921.72
10724,5609,2023-05-03,Smartphone,Electronics,2,60.51,121.02
10725,2740,2023-07-23,T-Shirt,Clothing,5,173.02,865.1
10726,6607,2023-10-14,Laptop,Electronics,1,88.96,88.96
10727,2042,2024-12-07,Headphones,Electronics,5,393.1,1965.5
10728,6981,2025-02-13,Cookware,Home & Kitchen,2,353.25,706.5
10729,5879,2024-04-22,Foundation,Beauty,5,53.32,266.6
10730,3950,2024-04-09,Lipstick,Beauty,2,314.48,628.96
10731,5461,2023-07-19,Headphones,Electronics,2,438.33,876.66
10732,4129,2024-09-08,Headphones,Electronics,5,351.71,1758.55
10733,6498,2023-08-30,Tablet,Electronics,3,260.44,781.32
10734,4155,2024-05-09,Board Game,Toys,4,162.81,651.24
10735,3238,2023-10-18,Cookware,Home & Kitchen,4,444.68,1778.72
10736,3767,2024-09-20,Blender,Home & Kitchen,4,217.17,868.68
10737,3842,2024-01-21,Cookware,Home & Kitchen,4,429.14,1716.56
10738,2506,2023-08-19,Lipstick,Beauty,1,393.67,393.67
10739,3842,2024-05-15,Jeans,Clothing,2,409.95,819.9
10740,6816,2024-02-13,Perfume,Beauty,1,495.0,495.0
10741,3395,2024-01-16,Microwave,Home & Kitchen,4,376.89,1507.56
10742,2257,2023-03-25,Comics,Books,4,26.68,106.72
10743,3721,2024-07-24,T-Shirt,Clothing,5,110.66,553.3
10744,3072,2024-01-04,Tablet,Electronics,4,27.25,109.0
10745,3623,2024-12-18,Doll,Toys,2,103.06,206.12
10746,6993,2025-01-06,Skincare Set,Beauty,4,40.11,160.44
10747,4067,2024-05-29,Board Game,Toys,4,255.79,1023.16
10748,3070,2023-09-05,Sneakers,Clothing,1,23.82,23.82
10749,2451,2024-04-13,Non-Fiction,Books,2,241.56,483.12
10750,2898,2023-06-23,Jacket,Clothing,3,450.43,1351.29
10751,6837,2025-01-11,Lipstick,Beauty,5,376.8,1884.0
10752,5729,2025-03-03,Microwave,Home & Kitchen,3,472.54,1417.62
10753,2082,2024-02-22,Smartphone,Electronics,1,121.06,121.06
10754,2737,2024-11-07,Vacuum Cleaner,Home & Kitchen,4,270.23,1080.92
10755,6175,2023-05-21,Blender,Home & Kitchen,5,166.1,830.5
10756,5945,2024-02-23,Skincare Set,Beauty,2,251.97,503.94
10757,4208,2024-02-03,Cookware,Home & Kitchen,5,282.97,1414.85
10758,5949,2023-04-01,Cookware,Home & Kitchen,1,27.73,27.73
10759,4003,2023-04-21,Skincare Set,Beauty,4,124.3,497.2
10760,3692,2025-03-11,Perfume,Beauty,1,355.34,355.34
10761,3180,2024-05-22,Comics,Books,2,388.73,777.46
10762,4936,2023-11-10,Blender,Home & Kitchen,3,289.03,867.09
10763,4516,2024-07-02,T-Shirt,Clothing,4,142.71,570.84
10764,6949,2023-04-20,Headphones,Electronics,4,208.49,833.96
10765,2462,2023-12-17,Lego,Toys,1,57.06,57.06
10766,4902,2023-05-20,Tablet,Electronics,1,477.06,477.06
10767,2117,2023-12-07,Lipstick,Beauty,1,435.65,435.65
10768,3655,2024-11-16,Doll,Toys,4,42.15,168.6
10769,6562,2023-08-27,Skincare Set,Beauty,1,91.58,91.58
10770,3799,2023-10-09,Fiction,Books,5,294.74,1473.7
10771,2660,2025-03-12,Microwave,Home & Kitchen,5,123.89,619.45
10772,5238,2024-03-01,Lipstick,Beauty,5,467.86,2339.3
10773,4123,2023-05-06,Perfume,Beauty,4,380.24,1520.96
10774,5820,2024-09-11,Smartphone,Electronics,1,143.91,143.91
10775,5344,2025-02-23,Cookware,Home & Kitchen,2,12.99,25.98
10776,4551,2025-01-07,Comics,Books,1,401.73,401.73
10777,6891,2024-09-24,Lipstick,Beauty,4,217.8,871.2
10778,3587,2024-03-16,Foundation,Beauty,5,324.77,1623.85
10779,6683,2024-09-27,Foundation,Beauty,4,150.62,602.48
10780,4748,2023-11-09,Laptop,Electronics,1,80.01,80.01
10781,2635,2024-09-08,Skincare Set,Beauty,4,340.9,1363.6
10782,4883,2025-03-17,Lipstick,Beauty,2,230.66,461.32
10783,4812,2023-11-14,Headphones,Electronics,4,125.23,500.92
10784,6454,2024-07-15,Skincare Set,Beauty,3,77.44,232.32
10785,6016,2024-10-09,Microwave,Home & Kitchen,4,294.44,1177.76
10786,4740,2024-10-05,Microwave,Home & Kitchen,1,365.52,365.52
10787,3885,2023-12-30,Smartphone,Electronics,3,149.1,447.3
10788,3519,2023-05-23,Microwave,Home & Kitchen,5,370.22,1851.1
10789,2622,2024-04-24,Doll,Toys,1,99.73,99.73
10790,6578,2023-09-18,Doll,Toys,2,175.82,351.64
10791,3538,2024-08-28,Board Game,Toys,4,374.99,1499.96
10792,4338,2024-08-10,Non-Fiction,Books,4,333.47,1333.88
10793,3995,2024-08-22,Perfume,Beauty,1,142.56,142.56
10794,4071,2023-12-29,Non-Fiction,Books,4,69.85,279.4
10795,6902,2024-03-09,Cookware,Home & Kitchen,4,30.81,123.24
10796,6931,2024-01-17,Smartphone,Electronics,5,420.58,2102.9
10797,4366,2024-03-31,Board Game,Toys,4,46.82,187.28
10798,4846,2023-05-16,Headphones,Electronics,4,66.27,265.08
10799,5039,2023-05-09,Biography,Books,5,126.48,632.4
10800,2855,2024-10-24,Microwave,Home & Kitchen,4,228.38,913.52
10801,4729,2023-07-19,Perfume,Beauty,5,397.0,1985.0
10802,2916,2023-04-19,Microwave,Home & Kitchen,2,131.27,262.54
10803,6939,2024-09-08,Doll,Toys,4,276.32,1105.28
10804,2132,2024-09-25,Microwave,Home & Kitchen,1,54.28,54.28
