Transaction_ID,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price ($),Total_Price ($),Discount Applied (%),Purchase_Date,Payment_Method
10315,2610,Clothing,Sneakers,5,14.85,74.25,15%,2023-06-07,bank transfer
10316,2198,Toys,Doll,7,351.02,2457.14,15%,2024-09-03,credit_card
10317,2982,Beauty,Lipstick,8,130.19,1041.52,0%,08-05-2023,credit_card
10318,2907,Toys,Board Game,7,25.04,175.28,10%,2023-06-01,paypal
10319,2511,Books,Non-Fiction,9,204.43,1839.8700000000001,15%,2023-04-28,bank transfer
10320,2752,Toys,Board Game,5,467.93,2339.65,10%,30/12/2024,Credit Card
10321,2144,Toys,Lego,10,10.82,108.2,5%,12-15-2024,credit_card
10322,2609,Beauty,Skincare Set,3,296.0,888.0,10%,20/10/2023,Credit Card
10323,2201,Home & Kitchen,Blender,6,253.19,1519.1399999999999,5%,12-11-2023,paypal
10324,2124,Beauty,Lipstick,5,437.33,2186.65,5%,09-30-2024,credit_card
10325,2187,Books,Non-Fiction,4,46.58,186.32,10%,01-30-2025,PayPal
10326,2326,Home & Kitchen,Cookware,2,342.36,684.72,5%,2024-03-07,BANK_TRANSFER
10327,2464,Electronics,Laptop,7,341.65,2391.5499999999997,,04-01-2024,Credit Card
10328,2349,Electronics,Smartphone,5,336.19,1680.95,10%,2024-09-09,bank transfer
10329,2771,Books,Comics,4,471.46,1885.84,15%,06-06-2024,Credit Card
10330,2660,Beauty,Foundation,8,412.43,3299.44,5%,2023-08-24,Credit Card
10331,2764,Clothing,T-Shirt,9,25.78,232.02,5%,23/11/2024,Credit Card
10332,2955,Books,Fiction,9,238.19,2143.71,10%,2024-10-26,paypal
10333,2932,Home & Kitchen,Blender,3,201.99,605.97,10%,22/12/2024,paypal
10334,2403,Home & Kitchen,Cookware,3,158.52,475.56000000000006,15%,07-03-2023,bank transfer
10335,2346,Toys,Doll,5,228.41,1142.05,10%,02/08/2023,paypal
10336,2963,Electronics,Laptop,5,195.18,975.9000000000001,10%,09-26-2024,bank transfer
10337,2511,Home & Kitchen,Blender,10,219.01,2190.1,5%,04/09/2024,bank transfer
10338,2147,Books,Non-Fiction,2,489.73,979.46,5%,2023-09-08,paypal
10339,2148,Home & Kitchen,Cookware,1,48.87,48.87,15%,09/07/2024,credit_card
10340,2864,Books,Biography,8,461.5,3692.0,5%,10-01-2023,paypal
10341,2711,Clothing,Jeans,3,242.72,728.16,5%,21/01/2025,credit_card
10342,2820,Toys,Action Figure,1,313.75,313.75,5%,2023-04-19,PayPal
10343,2489,Electronics,Headphones,1,415.94,415.94,10%,09-21-2024,paypal
10344,2929,Home & Kitchen,Vacuum Cleaner,2,183.43,366.86,5%,2023-08-25,PayPal
10345,2936,Books,Biography,6,218.06,1308.3600000000001,5%,04-19-2024,paypal
10346,2640,Beauty,Perfume,6,207.71,1246.26,5%,2023-11-20,PayPal
10347,2551,Electronics,Smartphone,3,190.49,571.47,15%,2024-02-09,BANK_TRANSFER
10348,2338,Clothing,Jacket,4,463.14,1852.56,15%,09/03/2025,PayPal
10349,2872,Books,Fiction,2,415.32,830.64,10%,09-21-2023,credit_card
10350,2641,Toys,Doll,2,58.95,117.9,10%,2024-07-16,Credit Card
10351,2779,Toys,Board Game,7,58.52,409.64000000000004,5%,07-20-2024,bank transfer
10352,2988,Clothing,T-Shirt,1,216.8,216.8,15%,07-18-2024,PayPal
10353,2953,Clothing,T-Shirt,7,53.84,376.88,10%,07/02/2025,Credit Card
10354,2473,Toys,Doll,1,311.45,311.45,,2024-01-27,BANK_TRANSFER
10355,2946,Home & Kitchen,Microwave,6,76.13,456.78,5%,02-01-2025,BANK_TRANSFER
10356,2151,Home & Kitchen,Microwave,3,263.57,790.71,5%,17/04/2023,credit_card
10357,2415,Books,Non-Fiction,8,8.57,68.56,15%,09-05-2024,credit_card
10358,2990,Beauty,Perfume,6,161.72,970.3199999999999,10%,08-02-2023,PayPal
10359,2298,Books,Comics,2,340.21,680.42,5%,2024-03-20,paypal
10360,2611,Beauty,Lipstick,8,244.6,1956.8,5%,29/07/2024,BANK_TRANSFER
10361,2263,Clothing,Jacket,5,489.24,2446.2,10%,12/04/2024,Credit Card
10362,2764,Electronics,Laptop,8,437.68,3501.44,0%,04/12/2023,paypal
10363,2144,Books,Fiction,8,182.74,1461.92,15%,13/06/2023,BANK_TRANSFER
10364,2346,Books,Non-Fiction,6,27.52,165.12,10%,2024-07-07,PayPal
10365,2624,Beauty,Foundation,2,423.59,847.18,5%,18/01/2025,BANK_TRANSFER
10366,2572,Clothing,Sneakers,8,456.06,3648.48,10%,29/10/2024,credit_card
10367,2881,Clothing,Jeans,6,411.21,2467.2599999999998,0%,20/02/2024,Credit Card
10368,2002,Beauty,Foundation,6,68.34,410.04,5%,12-16-2023,Credit Card
10369,2897,Clothing,Jacket,8,498.97,3991.76,5%,26/03/2024,credit_card
10370,2304,Toys,Lego,1,133.0,133.0,5%,23/01/2024,paypal
10371,2254,Home & Kitchen,Microwave,2,363.48,726.96,5%,2024-08-20,credit_card
10372,2652,Toys,Action Figure,9,454.48,4090.32,15%,06-16-2023,Credit Card
10373,2453,Electronics,Tablet,8,121.67,973.36,15%,12-22-2023,PayPal
10374,2037,Books,Fiction,7,454.59,3182.1299999999997,5%,2023-05-23,paypal
10375,2160,Electronics,Headphones,7,158.19,1107.33,15%,20/03/2024,bank transfer
10376,2009,Books,Fiction,5,488.32,2441.6,5%,09-12-2023,BANK_TRANSFER
10377,2233,Home & Kitchen,Cookware,2,144.22,288.44,10%,2024-08-06,bank transfer
10378,2099,Clothing,T-Shirt,6,476.95,2861.7,10%,02-28-2024,PayPal
10379,2659,Toys,Board Game,10,31.5,315.0,5%,2023-11-09,bank transfer
10380,2816,Beauty,Skincare Set,3,356.09,1068.27,15%,07/04/2023,paypal
10381,2208,Toys,Doll,4,268.4,1073.6,,10-22-2024,Credit Card
10382,2131,Home & Kitchen,Microwave,10,241.55,2415.5,10%,06-02-2023,Credit Card
10383,2404,Electronics,Smartphone,2,115.63,231.26,5%,18/04/2023,PayPal
10384,2152,Beauty,Skincare Set,2,354.27,708.54,10%,13/04/2023,bank transfer
10385,2054,Clothing,T-Shirt,8,99.45,795.6,0%,01-18-2024,paypal
10386,2120,Home & Kitchen,Blender,8,278.66,2229.28,0%,2024-08-16,BANK_TRANSFER
10387,2673,Beauty,Skincare Set,10,130.36,1303.6000000000001,10%,15/09/2023,bank transfer
10388,2920,Home & Kitchen,Blender,6,478.03,2868.18,15%,2024-01-07,bank transfer
10389,2628,Home & Kitchen,Cookware,5,19.17,95.85000000000001,15%,11/08/2024,BANK_TRANSFER
10390,2587,Clothing,Jacket,8,103.87,830.96,10%,04-03-2024,credit_card
10391,2625,Books,Comics,4,124.94,499.76,5%,08-15-2024,PayPal
10392,2968,Beauty,Foundation,4,209.96,839.84,15%,04-30-2024,paypal
10393,2420,Clothing,Jacket,5,120.2,601.0,10%,2023-09-16,PayPal
10394,2422,Home & Kitchen,Microwave,1,248.22,248.22,5%,2023-05-13,BANK_TRANSFER
10395,2104,Clothing,Sneakers,1,436.87,436.87,10%,26/03/2024,paypal
10396,2852,Books,Biography,2,357.47,714.94,5%,07/04/2023,Credit Card
10397,2254,Toys,Doll,8,292.08,2336.64,0%,11/10/2023,Credit Card
10398,2227,Beauty,Foundation,7,49.06,343.42,5%,10-22-2024,paypal
10399,2112,Books,Comics,10,348.53,3485.2999999999997,10%,04-14-2024,PayPal
10400,2510,Electronics,Tablet,9,87.38,786.42,10%,04-25-2024,PayPal
10401,2473,Beauty,Skincare Set,5,394.25,1971.25,15%,06-27-2024,Credit Card
10402,2099,Books,Comics,2,128.78,257.56,5%,2025-01-25,Credit Card
10403,2153,Home & Kitchen,Vacuum Cleaner,7,211.44,1480.08,5%,08-30-2023,BANK_TRANSFER
10404,2861,Beauty,Lipstick,8,178.48,1427.84,10%,12-01-2024,paypal
10405,2914,Beauty,Skincare Set,7,430.11,3010.77,15%,02-25-2025,PayPal
10406,2896,Clothing,T-Shirt,7,67.64,473.48,0%,2023-05-05,BANK_TRANSFER
10407,2878,Home & Kitchen,Microwave,5,284.99,1424.95,0%,25/11/2024,PayPal
10408,2338,Electronics,Smartphone,2,75.32,150.64,5%,2023-04-17,Credit Card
10409,2706,Toys,Board Game,6,353.87,2123.2200000000003,15%,08-20-2024,paypal
10410,2822,Books,Non-Fiction,4,453.01,1812.04,10%,09-03-2024,credit_card
10411,2163,Clothing,Jeans,10,220.13,2201.3,15%,09-21-2024,paypal
10412,2720,Books,Comics,2,246.61,493.22,10%,2024-11-07,bank transfer
10413,2957,Electronics,Tablet,9,464.07,4176.63,15%,12-09-2023,credit_card
10414,2681,Electronics,Laptop,7,262.89,1840.23,5%,2024-05-12,BANK_TRANSFER
10415,2996,Beauty,Foundation,6,246.36,1478.16,0%,2024-08-29,credit_card
10416,2161,Electronics,Smartphone,5,291.27,1456.35,15%,2023-11-05,credit_card
10417,2580,Books,Non-Fiction,3,346.17,1038.51,5%,03-02-2025,BANK_TRANSFER
10418,2801,Home & Kitchen,Cookware,10,57.91,579.0999999999999,,2024-10-11,paypal
10419,2398,Home & Kitchen,Vacuum Cleaner,10,411.45,4114.5,10%,11-27-2024,BANK_TRANSFER
10420,2277,Beauty,Perfume,4,220.57,882.28,,2023-12-17,bank transfer
10421,2816,Toys,Board Game,3,40.81,122.43,15%,2023-08-04,Credit Card
10422,2916,Books,Comics,8,394.16,3153.28,,09-22-2023,Credit Card
10423,2504,Books,Non-Fiction,3,191.59,574.77,10%,10-30-2024,credit_card
10424,2896,Electronics,Smartphone,7,54.68,382.76,10%,15/01/2024,BANK_TRANSFER
10425,2392,Books,Non-Fiction,7,318.72,2231.04,15%,2024-04-22,BANK_TRANSFER
10426,2135,Clothing,Jeans,7,440.67,3084.69,,12-08-2023,BANK_TRANSFER
10427,2195,Toys,Action Figure,7,444.44,3111.08,10%,07-15-2024,bank transfer
10428,2401,Electronics,Laptop,2,479.04,958.08,10%,2023-11-25,bank transfer
10429,2640,Clothing,T-Shirt,10,434.51,4345.1,10%,03/10/2023,paypal
10430,2033,Beauty,Foundation,3,6.06,18.18,0%,06-28-2024,PayPal
10431,2688,Home & Kitchen,Vacuum Cleaner,10,193.22,1932.2,15%,19/04/2024,PayPal
10432,2460,Beauty,Skincare Set,9,410.18,3691.62,5%,2024-07-19,PayPal
10433,2955,Home & Kitchen,Vacuum Cleaner,3,186.3,558.9000000000001,10%,2023-11-21,paypal
10434,2883,Beauty,Perfume,2,302.77,605.54,5%,2025-01-12,BANK_TRANSFER
10435,2470,Books,Biography,9,305.13,2746.17,10%,04-18-2023,PayPal
10436,2375,Clothing,Jacket,10,185.69,1856.9,15%,2025-01-19,BANK_TRANSFER
10437,2022,Home & Kitchen,Cookware,9,452.71,4074.39,5%,02-06-2025,credit_card
10438,2750,Electronics,Tablet,4,254.1,1016.4,15%,02-05-2024,PayPal
10439,2670,Clothing,Sneakers,9,235.07,2115.63,0%,2024-11-15,credit_card
10440,2038,Electronics,Tablet,3,498.77,1496.31,5%,10-16-2024,paypal
10441,2230,Clothing,Jeans,7,249.28,1744.96,5%,11-23-2023,Credit Card
10442,2365,Clothing,Jeans,7,93.31,653.1700000000001,15%,08-21-2023,bank transfer
10443,2563,Beauty,Perfume,8,258.97,2071.76,10%,28/02/2024,paypal
10444,2438,Home & Kitchen,Blender,10,407.94,4079.4,0%,20/04/2024,paypal
10445,2776,Home & Kitchen,Microwave,4,389.55,1558.2,10%,03-10-2025,paypal
10446,2283,Clothing,T-Shirt,3,395.35,1186.0500000000002,0%,2023-05-30,PayPal
10447,2027,Books,Non-Fiction,3,355.47,1066.41,10%,11-28-2024,credit_card
10448,2226,Books,Biography,5,130.84,654.2,10%,2024-10-15,bank transfer
10449,2277,Electronics,Smartphone,1,431.73,431.73,5%,11-29-2024,PayPal
10450,2798,Electronics,Laptop,10,447.25,4472.5,,2024-01-19,Credit Card
10451,2609,Beauty,Foundation,3,101.11,303.33,,02/02/2025,bank transfer
10452,2284,Clothing,Sneakers,6,69.58,417.48,10%,2024-03-06,paypal
10453,2879,Electronics,Smartphone,3,487.92,1463.76,10%,01/07/2024,BANK_TRANSFER
10454,2960,Electronics,Tablet,5,434.82,2174.1,5%,2024-01-11,Credit Card
10455,2481,Toys,Action Figure,9,447.15,4024.35,5%,2023-06-18,credit_card
10456,2453,Clothing,Jeans,2,443.76,887.52,15%,2025-02-09,Credit Card
10457,2829,Beauty,Lipstick,2,273.13,546.26,5%,2023-06-21,PayPal
10458,2816,Electronics,Laptop,6,324.97,1949.8200000000002,15%,2023-11-26,BANK_TRANSFER
10459,2659,Beauty,Perfume,6,274.95,1649.6999999999998,15%,19/11/2024,PayPal
10460,2516,Home & Kitchen,Vacuum Cleaner,8,30.35,242.8,5%,28/03/2023,bank transfer
10461,2547,Beauty,Perfume,2,374.02,748.04,0%,18/03/2023,paypal
10462,2192,Books,Non-Fiction,9,255.14,2296.2599999999998,10%,08-03-2023,paypal
10463,2049,Books,Fiction,2,325.62,651.24,10%,11-04-2023,Credit Card
10464,2512,Beauty,Perfume,1,253.81,253.81,15%,2023-11-06,paypal
10465,2017,Books,Non-Fiction,10,248.45,2484.5,10%,2023-10-08,paypal
10466,2172,Home & Kitchen,Blender,2,90.04,180.08,10%,2023-12-05,bank transfer
10467,2220,Clothing,Sneakers,7,142.96,1000.72,,02/12/2023,credit_card
10468,2158,Books,Fiction,8,83.63,669.04,15%,2024-09-17,credit_card
10469,2477,Books,Comics,5,101.85,509.25,5%,10-18-2023,PayPal
10470,2046,Beauty,Skincare Set,6,486.62,2919.7200000000003,15%,13/10/2023,PayPal
10471,2373,Home & Kitchen,Blender,1,80.79,80.79,5%,01-19-2024,credit_card
10472,2518,Clothing,Sneakers,6,138.29,829.74,,2023-05-13,Credit Card
10473,2099,Beauty,Skincare Set,8,297.34,2378.72,10%,09-14-2024,credit_card
10474,2892,Beauty,Skincare Set,3,307.04,921.1200000000001,15%,17/04/2024,PayPal
10475,2745,Toys,Action Figure,1,81.22,81.22,15%,2024-11-02,BANK_TRANSFER
10476,2037,Home & Kitchen,Cookware,4,397.89,1591.56,5%,2025-01-11,paypal
10477,2280,Clothing,Jacket,1,393.68,393.68,15%,15/08/2024,bank transfer
10478,2349,Home & Kitchen,Blender,8,122.47,979.76,,15/01/2024,BANK_TRANSFER
10479,2497,Clothing,Jeans,5,147.89,739.4499999999999,15%,12-12-2023,BANK_TRANSFER
10480,2302,Home & Kitchen,Vacuum Cleaner,1,469.3,469.3,5%,07/10/2024,paypal
10481,2181,Beauty,Lipstick,8,413.71,3309.68,5%,10/05/2023,credit_card
10482,2607,Beauty,Foundation,9,350.41,3153.69,,2024-06-04,Credit Card
10483,2099,Electronics,Laptop,10,45.71,457.1,5%,2023-12-29,BANK_TRANSFER
10484,2700,Books,Non-Fiction,2,212.04,424.08,15%,01-27-2025,Credit Card
10485,2993,Toys,Action Figure,9,281.85,2536.65,5%,01-03-2025,bank transfer
10486,2116,Home & Kitchen,Vacuum Cleaner,8,97.77,782.16,10%,2023-08-25,bank transfer
10487,2191,Toys,Lego,7,226.87,1588.0900000000001,10%,2023-11-06,bank transfer
10488,2253,Electronics,Headphones,3,302.51,907.53,,2025-03-06,PayPal
10489,2981,Books,Comics,2,167.05,334.1,15%,2024-07-27,BANK_TRANSFER
10490,2928,Home & Kitchen,Vacuum Cleaner,7,391.57,2740.99,10%,2024-12-11,bank transfer
10491,2983,Clothing,Jacket,5,421.02,2105.1,0%,2023-06-25,PayPal
10492,2161,Books,Fiction,6,165.19,991.14,5%,2024-07-26,bank transfer
10493,2256,Beauty,Lipstick,4,420.14,1680.56,15%,15/05/2024,credit_card
10494,2323,Electronics,Tablet,2,56.27,112.54,10%,10/02/2024,BANK_TRANSFER
10495,2128,Books,Non-Fiction,9,419.68,3777.12,,06-09-2023,PayPal
10496,2018,Books,Biography,3,80.61,241.82999999999998,5%,03-08-2025,bank transfer
10497,2793,Beauty,Perfume,7,46.05,322.34999999999997,15%,01-17-2025,PayPal
10498,2735,Home & Kitchen,Microwave,8,322.68,2581.44,10%,25/02/2024,bank transfer
10499,2566,Clothing,Jacket,2,238.61,477.22,5%,06/10/2023,credit_card
10500,2570,Beauty,Skincare Set,6,454.41,2726.46,10%,14/10/2024,Credit Card
10501,2323,Clothing,T-Shirt,8,184.78,1478.24,,11/06/2024,bank transfer
10502,2872,Home & Kitchen,Microwave,7,147.14,1029.98,10%,2024-11-23,Credit Card
10503,2686,Books,Comics,3,252.86,758.58,15%,08-17-2024,BANK_TRANSFER
10504,2792,Clothing,Sneakers,1,230.69,230.69,10%,03-01-2025,credit_card
10505,2626,Electronics,Tablet,6,175.49,1052.94,10%,18/09/2024,BANK_TRANSFER
10506,2288,Electronics,Headphones,8,348.4,2787.2,5%,24/05/2023,Credit Card
10507,2943,Beauty,Skincare Set,6,380.98,2285.88,15%,11-07-2023,credit_card
10508,2854,Home & Kitchen,Blender,5,427.23,2136.15,15%,2024-02-10,paypal
10509,2663,Beauty,Perfume,8,486.56,3892.48,,11-27-2023,credit_card
10510,2962,Beauty,Foundation,2,136.99,273.98,,06-10-2023,credit_card
10511,2639,Toys,Lego,1,359.47,359.47,10%,17/01/2025,paypal
10512,2155,Beauty,Skincare Set,1,200.16,200.16,0%,2024-02-16,PayPal
10513,2490,Toys,Lego,4,340.16,1360.64,5%,23/04/2024,PayPal
10514,2386,Electronics,Tablet,6,240.61,1443.66,0%,07-02-2023,PayPal
10515,2986,Electronics,Tablet,9,496.92,4472.28,10%,2024-08-27,Credit Card
10516,2785,Beauty,Perfume,1,365.81,365.81,0%,10/10/2024,credit_card
10517,2104,Electronics,Tablet,1,476.48,476.48,10%,28/10/2024,bank transfer
10518,2929,Home & Kitchen,Blender,5,418.31,2091.55,5%,09-13-2023,paypal
10519,2393,Toys,Lego,10,451.94,4519.4,10%,04/05/2024,bank transfer
10520,2811,Toys,Action Figure,5,408.14,2040.6999999999998,10%,12/10/2023,Credit Card
10521,2246,Beauty,Skincare Set,5,232.28,1161.4,5%,26/07/2023,paypal
10522,2176,Electronics,Laptop,10,129.64,1296.3999999999999,0%,05-08-2024,bank transfer
10523,2039,Clothing,Sneakers,6,188.31,1129.8600000000001,15%,05/04/2024,Credit Card
10524,2477,Toys,Doll,8,15.02,120.16,10%,14/03/2025,Credit Card
10525,2682,Beauty,Skincare Set,3,264.38,793.14,10%,2023-05-26,Credit Card
10526,2759,Beauty,Perfume,9,255.0,2295.0,5%,18/09/2024,paypal
10527,2538,Home & Kitchen,Microwave,1,265.0,265.0,0%,01-23-2025,bank transfer
10528,2867,Books,Comics,4,487.15,1948.6,10%,30/07/2024,bank transfer
10529,2818,Books,Non-Fiction,9,456.17,4105.53,5%,11-19-2023,BANK_TRANSFER
10530,2921,Toys,Board Game,8,85.05,680.4,10%,26/11/2023,Credit Card
10531,2408,Home & Kitchen,Cookware,10,187.6,1876.0,5%,2023-11-27,PayPal
10532,2525,Home & Kitchen,Cookware,9,214.86,1933.7400000000002,10%,05/11/2023,credit_card
10533,2828,Home & Kitchen,Microwave,1,183.46,183.46,10%,2024-03-24,BANK_TRANSFER
10534,2506,Toys,Doll,9,400.26,3602.34,10%,27/04/2023,BANK_TRANSFER
10535,2903,Books,Biography,3,264.4,793.1999999999999,10%,03-14-2024,paypal
10536,2825,Home & Kitchen,Blender,10,288.19,2881.9,10%,04-20-2023,BANK_TRANSFER
10537,2036,Electronics,Headphones,9,427.24,3845.16,15%,2024-12-25,bank transfer
10538,2685,Beauty,Skincare Set,1,403.93,403.93,10%,2024-07-09,paypal
10539,2020,Beauty,Foundation,1,70.44,70.44,10%,2024-10-17,paypal
10540,2321,Clothing,Jacket,9,358.39,3225.5099999999998,10%,2023-05-05,PayPal
10541,2776,Clothing,T-Shirt,6,220.54,1323.24,0%,2023-09-30,Credit Card
10542,2512,Toys,Doll,4,150.85,603.4,15%,02/04/2024,BANK_TRANSFER
10543,2400,Toys,Doll,7,29.76,208.32000000000002,15%,05/05/2023,Credit Card
10544,2654,Beauty,Lipstick,5,246.19,1230.95,5%,07-22-2023,Credit Card
10545,2972,Electronics,Smartphone,10,180.94,1809.4,10%,2023-07-30,Credit Card
10546,2883,Books,Fiction,7,129.5,906.5,10%,02/09/2024,paypal
10547,2471,Books,Non-Fiction,8,348.86,2790.88,5%,10/04/2023,Credit Card
10548,2143,Toys,Board Game,8,385.9,3087.2,5%,2023-07-18,BANK_TRANSFER
10549,2092,Electronics,Headphones,1,126.17,126.17,0%,2024-02-07,paypal
10550,2354,Toys,Board Game,8,29.48,235.84,0%,2023-09-05,BANK_TRANSFER
10551,2834,Books,Comics,6,425.13,2550.7799999999997,5%,04/04/2023,paypal
10552,2800,Toys,Lego,4,9.93,39.72,5%,02-11-2024,credit_card
10553,2727,Home & Kitchen,Microwave,8,468.87,3750.96,10%,2024-08-26,credit_card
10554,2959,Toys,Doll,3,315.67,947.01,10%,06-20-2024,credit_card
10555,2854,Beauty,Lipstick,4,164.31,657.24,,2023-10-05,credit_card
10556,2051,Toys,Action Figure,6,127.01,762.0600000000001,10%,2024-05-23,paypal
10557,2665,Beauty,Foundation,7,9.46,66.22,,2023-11-10,Credit Card
10558,2698,Electronics,Laptop,4,121.56,486.24,5%,2023-07-20,PayPal
10559,2575,Books,Fiction,4,73.18,292.72,5%,2023-06-20,bank transfer
10560,2190,Clothing,T-Shirt,7,308.02,2156.14,10%,2025-01-12,PayPal
10561,2125,Clothing,Jacket,6,87.44,524.64,15%,08-26-2023,credit_card
10562,2150,Books,Comics,8,266.67,2133.36,5%,01/01/2024,Credit Card
10563,2314,Clothing,T-Shirt,1,297.11,297.11,5%,10-06-2024,BANK_TRANSFER
10564,2570,Toys,Action Figure,10,152.53,1525.3,10%,2023-11-05,Credit Card
10565,2342,Electronics,Headphones,7,22.36,156.51999999999998,10%,07-17-2024,BANK_TRANSFER
10566,2305,Electronics,Headphones,7,23.44,164.08,5%,01-01-2025,PayPal
10567,2692,Books,Fiction,7,18.04,126.28,5%,2023-06-17,Credit Card
10568,2682,Clothing,Jeans,7,370.87,2596.09,15%,03-06-2025,Credit Card
10569,2838,Toys,Doll,10,162.41,1624.1,15%,05/05/2024,bank transfer
10570,2783,Electronics,Laptop,10,399.17,3991.7000000000003,5%,13/09/2023,PayPal
10571,2054,Electronics,Headphones,8,218.71,1749.68,15%,2025-03-06,Credit Card
10572,2444,Home & Kitchen,Cookware,9,229.23,2063.0699999999997,10%,21/02/2025,BANK_TRANSFER
10573,2613,Home & Kitchen,Cookware,9,258.88,2329.92,15%,12-27-2023,Credit Card
10574,2993,Electronics,Laptop,2,357.95,715.9,10%,02/02/2025,BANK_TRANSFER
10575,2264,Books,Non-Fiction,7,140.38,982.66,10%,11-27-2024,credit_card
10576,2053,Beauty,Lipstick,7,65.19,456.33,10%,05-23-2024,Credit Card
10577,2572,Beauty,Foundation,4,280.25,1121.0,15%,2024-08-10,BANK_TRANSFER
10578,2620,Toys,Board Game,9,166.85,1501.6499999999999,10%,2023-06-13,PayPal
10579,2005,Electronics,Laptop,8,224.03,1792.24,10%,25/09/2024,credit_card
10580,2103,Electronics,Laptop,1,325.24,325.24,5%,08-11-2023,Credit Card
10581,2196,Electronics,Laptop,2,249.59,499.18,10%,09-17-2023,bank transfer
10582,2774,Books,Comics,2,312.04,624.08,15%,22/09/2024,BANK_TRANSFER
10583,2877,Home & Kitchen,Vacuum Cleaner,8,274.38,2195.04,5%,2024-06-16,bank transfer
10584,2992,Electronics,Laptop,1,371.2,371.2,,18/12/2024,Credit Card
10585,2884,Electronics,Headphones,4,354.44,1417.76,10%,04-13-2023,BANK_TRANSFER
10586,2350,Clothing,T-Shirt,10,269.42,2694.2000000000003,10%,11-17-2024,Credit Card
10587,2047,Books,Fiction,5,341.06,1705.3,15%,2023-12-15,credit_card
10588,2867,Toys,Action Figure,9,437.41,3936.69,15%,05-27-2023,credit_card
10589,2823,Electronics,Smartphone,7,218.97,1532.79,10%,05/10/2024,Credit Card
10590,2936,Clothing,Sneakers,8,209.32,1674.56,5%,03/11/2023,Credit Card
10591,2820,Beauty,Foundation,9,383.3,3449.7000000000003,15%,2024-10-09,paypal
10592,2656,Toys,Action Figure,7,293.36,2053.52,10%,13/02/2024,Credit Card
10593,2269,Electronics,Laptop,5,40.15,200.75,15%,2025-01-01,Credit Card
10594,2370,Electronics,Laptop,5,446.6,2233.0,10%,09-30-2023,bank transfer
10595,2636,Clothing,T-Shirt,10,20.24,202.39999999999998,,2023-06-07,bank transfer
10596,2106,Books,Non-Fiction,6,375.46,2252.7599999999998,5%,12-30-2024,credit_card
10597,2670,Electronics,Headphones,5,380.6,1903.0,10%,23/12/2024,bank transfer
10598,2659,Beauty,Skincare Set,9,476.79,4291.110000000001,5%,02-25-2024,Credit Card
10599,2657,Electronics,Laptop,3,31.8,95.4,,2024-03-09,PayPal
10600,2120,Beauty,Lipstick,3,300.44,901.3199999999999,15%,2023-11-30,Credit Card
10601,2831,Toys,Board Game,7,216.78,1517.46,5%,2024-09-01,paypal
10602,2787,Toys,Lego,7,168.66,1180.62,5%,04-20-2024,BANK_TRANSFER
10603,2604,Home & Kitchen,Cookware,6,49.71,298.26,5%,2024-04-04,credit_card
10604,2058,Home & Kitchen,Vacuum Cleaner,3,283.51,850.53,10%,2023-05-06,bank transfer
10605,2951,Beauty,Foundation,7,242.13,1694.9099999999999,10%,05/02/2025,PayPal
10606,2346,Books,Comics,5,56.75,283.75,5%,12-10-2023,BANK_TRANSFER
10607,2741,Electronics,Tablet,7,308.18,2157.26,5%,02-01-2024,PayPal
10608,2474,Electronics,Laptop,2,370.29,740.58,10%,05/09/2023,credit_card
10609,2117,Home & Kitchen,Microwave,6,384.8,2308.8,15%,2024-02-01,bank transfer
10610,2830,Beauty,Foundation,8,453.16,3625.28,5%,10-19-2023,paypal
10611,2791,Electronics,Headphones,1,207.69,207.69,5%,03/05/2024,credit_card
10612,2127,Electronics,Headphones,4,476.77,1907.08,10%,2024-05-17,PayPal
10613,2393,Books,Non-Fiction,1,433.39,433.39,15%,01-24-2024,PayPal
10614,2908,Clothing,Jacket,1,151.77,151.77,15%,10-25-2024,credit_card
10615,2641,Home & Kitchen,Microwave,10,83.85,838.5,15%,2025-01-10,Credit Card
10616,2058,Home & Kitchen,Blender,8,220.52,1764.16,10%,26/06/2023,credit_card
