Transaction_ID,Customer_ID,Region,Product_Category,Product_Name,Quantity,Unit_Price ($),Total_Sales ($),Transaction_Date,Payment_Method
10328,4486,East,Clothing,T-Shirt,6,284.12,1704.72,2024-09-27,Credit Card
10329,3800,North,Toys,Doll,6,397.72,2386.32,2025-01-12,PayPal
10330,4075,South,Electronics,Laptop,3,372.3,1116.9,2024-05-07,Credit Card
10331,2226,North,Toys,Action Figure,5,332.11,1660.55,2024-12-12,PayPal
10332,2798,East,Clothing,Jeans,10,12.16,121.6,2025-01-26,PayPal
10333,4332,South,Beauty,Perfume,2,43.33,86.66,2024-08-08,PayPal
10334,4927,South,Toys,Doll,5,292.83,1464.15,2024-12-26,PayPal
10335,2960,East,Books,Fiction,5,456.33,2281.65,2023-12-17,Credit Card
10336,3505,East,Books,Non-Fiction,7,302.57,2117.99,2024-12-23,Credit Card
10337,2453,East,Electronics,Smartphone,4,121.82,487.28,2023-06-28,Credit Card
10338,2816,North,Books,Biography,6,163.51,981.06,2023-04-28,PayPal
10339,2659,West,Home & Kitchen,Microwave,9,313.46,2821.14,2024-01-24,PayPal
10340,2547,North,Home & Kitchen,Microwave,4,300.54,1202.16,2025-02-19,PayPal
10341,3216,North,Toys,Lego,6,478.07,2868.42,2023-05-25,Credit Card
10342,2017,West,Clothing,Sneakers,9,266.9,2402.1,2024-01-07,Bank Transfer
10343,3244,East,Electronics,Smartphone,10,180.73,1807.3,2023-10-02,Bank Transfer
10344,4206,East,Beauty,Foundation,1,264.87,264.87,2024-06-04,Bank Transfer
10345,4525,West,Toys,Board Game,8,394.19,3153.52,2025-03-02,Credit Card
10346,3070,West,Clothing,Jeans,1,272.48,272.48,2024-07-04,Bank Transfer
10347,4566,North,Electronics,Laptop,4,166.4,665.6,2023-08-03,Credit Card
10348,4147,South,Electronics,Laptop,3,172.62,517.86,2023-07-24,Credit Card
10349,3769,West,Toys,Doll,4,379.62,1518.48,2024-05-23,PayPal
10350,3061,North,Clothing,T-Shirt,7,37.89,265.23,2023-04-28,PayPal
10351,4328,South,Clothing,T-Shirt,9,141.0,1269.0,2023-05-08,Credit Card
10352,4545,East,Books,Fiction,9,80.75,726.75,2023-11-28,Bank Transfer
10353,2302,East,Beauty,Lipstick,10,472.61,4726.1,2024-11-05,Credit Card
10354,2181,North,Home & Kitchen,Vacuum Cleaner,1,49.6,49.6,2024-08-11,Credit Card
10355,2607,North,Books,Fiction,10,380.3,3803.0,2023-05-24,Bank Transfer
10356,2700,West,Electronics,Smartphone,1,317.06,317.06,2024-07-10,PayPal
10357,2993,East,Beauty,Lipstick,9,318.24,2864.16,2024-02-08,Credit Card
10358,3140,North,Beauty,Lipstick,4,382.9,1531.6,2024-04-03,PayPal
10359,2191,East,Clothing,T-Shirt,3,203.24,609.72,2024-11-24,PayPal
10360,4301,East,Beauty,Skincare Set,9,203.37,1830.33,2024-09-26,PayPal
10361,2981,West,Toys,Action Figure,5,147.91,739.55,2023-09-16,Credit Card
10362,4976,South,Beauty,Foundation,6,300.89,1805.34,2024-11-07,Bank Transfer
10363,4007,West,Electronics,Laptop,1,465.25,465.25,2024-05-29,Bank Transfer
10364,3185,North,Toys,Lego,1,462.37,462.37,2023-06-22,PayPal
10365,2128,West,Toys,Board Game,7,352.97,2470.79,2024-07-17,PayPal
10366,4066,West,Books,Fiction,10,453.56,4535.6,2024-07-10,Bank Transfer
10367,3817,East,Beauty,Perfume,8,481.94,3855.52,2023-06-22,PayPal
10368,3759,West,Clothing,Jeans,8,398.58,3188.64,2024-05-28,Bank Transfer
10369,4614,North,Books,Biography,7,206.88,1448.16,2023-08-12,Bank Transfer
10370,2570,South,Clothing,Sneakers,9,244.2,2197.8,2023-11-18,Credit Card
10371,3347,West,Beauty,Skincare Set,1,465.97,465.97,2023-11-22,PayPal
10372,3896,West,Books,Fiction,2,336.65,673.3,2025-01-30,PayPal
10373,4734,South,Beauty,Perfume,3,411.24,1233.72,2023-12-15,Credit Card
10374,2626,North,Electronics,Laptop,5,62.48,312.4,2024-07-31,Bank Transfer
10375,4902,North,Books,Comics,4,100.98,403.92,2023-04-04,PayPal
10376,3687,West,Clothing,Jeans,4,175.33,701.32,2023-08-11,Credit Card
10377,2155,East,Electronics,Laptop,8,98.18,785.44,2024-04-23,Bank Transfer
10378,4538,West,Home & Kitchen,Vacuum Cleaner,8,453.7,3629.6,2024-03-12,Credit Card
10379,3410,South,Clothing,Jeans,7,112.36,786.52,2024-12-20,Credit Card
10380,2785,South,Beauty,Perfume,1,280.81,280.81,2023-08-19,Credit Card
10381,2246,South,Clothing,Jacket,10,47.3,473.0,2023-08-25,Credit Card
10382,3501,West,Home & Kitchen,Blender,4,81.71,326.84,2023-05-29,Bank Transfer
10383,3706,West,Clothing,Jacket,1,127.47,127.47,2024-03-12,Credit Card
10384,4807,North,Electronics,Tablet,5,491.53,2457.65,2024-07-26,Bank Transfer
10385,2538,East,Toys,Board Game,3,399.55,1198.65,2023-04-25,Credit Card
10386,3891,West,Clothing,T-Shirt,3,338.41,1015.23,2024-12-01,Credit Card
10387,3842,North,Books,Fiction,4,458.55,1834.2,2024-06-29,PayPal
10388,2921,West,Home & Kitchen,Blender,2,478.32,956.64,2024-03-11,PayPal
10389,4456,North,Clothing,Jacket,7,229.52,1606.64,2024-06-08,PayPal
10390,2525,North,Home & Kitchen,Microwave,4,167.21,668.84,2023-09-26,PayPal
10391,4876,East,Toys,Lego,5,161.08,805.4,2024-08-14,Credit Card
10392,3530,West,Electronics,Headphones,2,22.69,45.38,2024-03-09,Credit Card
10393,4951,North,Books,Comics,6,143.42,860.52,2024-07-26,Bank Transfer
10394,2036,South,Beauty,Lipstick,9,180.75,1626.75,2023-03-25,Credit Card
10395,2685,South,Clothing,Jeans,8,23.26,186.08,2024-08-26,Bank Transfer
10396,2020,South,Electronics,Headphones,8,441.89,3535.12,2023-06-05,Credit Card
10397,4369,East,Home & Kitchen,Microwave,2,424.69,849.38,2023-12-09,Credit Card
10398,4560,North,Toys,Board Game,4,129.49,517.96,2023-06-18,Bank Transfer
10399,2400,East,Home & Kitchen,Blender,8,402.27,3218.16,2025-01-11,PayPal
10400,4702,West,Toys,Lego,1,399.12,399.12,2024-03-21,Credit Card
10401,2972,West,Toys,Lego,8,170.83,1366.64,2024-04-04,PayPal
10402,3907,North,Electronics,Tablet,3,350.05,1050.15,2024-12-13,Bank Transfer
10403,4519,South,Clothing,Jeans,8,148.48,1187.84,2023-12-20,Credit Card
10404,3167,North,Beauty,Foundation,6,39.79,238.74,2024-12-22,Bank Transfer
10405,3116,North,Clothing,Sneakers,7,254.87,1784.09,2023-08-02,Credit Card
10406,2834,North,Books,Fiction,2,221.97,443.94,2023-08-06,Bank Transfer
10407,3824,East,Clothing,Sneakers,1,73.39,73.39,2023-11-13,Bank Transfer
10408,4775,West,Toys,Board Game,6,247.82,1486.92,2024-12-16,PayPal
10409,3983,North,Toys,Board Game,3,474.94,1424.82,2023-05-30,PayPal
10410,2854,North,Books,Fiction,4,367.04,1468.16,2023-12-26,PayPal
10411,2051,North,Home & Kitchen,Vacuum Cleaner,9,370.74,3336.66,2023-06-02,Credit Card
10412,2575,East,Toys,Board Game,3,379.99,1139.97,2024-12-12,Bank Transfer
10413,3149,East,Books,Comics,2,373.59,747.18,2023-05-14,PayPal
10414,4198,East,Toys,Action Figure,2,14.85,29.7,2024-05-15,Credit Card
10415,4362,North,Beauty,Lipstick,2,462.72,925.44,2023-06-08,PayPal
10416,4618,South,Toys,Board Game,6,415.92,2495.52,2023-04-19,Credit Card
10417,4353,South,Electronics,Tablet,2,140.92,281.84,2023-10-16,Bank Transfer
10418,3716,South,Books,Comics,7,278.61,1950.27,2023-04-19,Bank Transfer
10419,2682,West,Clothing,T-Shirt,7,309.43,2166.01,2023-10-13,Bank Transfer
10420,2838,North,Books,Fiction,7,70.31,492.17,2024-09-11,Credit Card
10421,3078,South,Home & Kitchen,Blender,2,130.71,261.42,2024-09-04,Bank Transfer
10422,4492,South,Toys,Action Figure,7,16.51,115.57,2023-08-25,Credit Card
10423,4661,South,Books,Non-Fiction,10,432.66,4326.6,2023-09-20,Credit Card
10424,4312,North,Beauty,Skincare Set,8,17.33,138.64,2023-04-24,Credit Card
10425,3596,South,Books,Fiction,8,162.75,1302.0,2024-03-24,Bank Transfer
10426,2005,South,Beauty,Foundation,2,43.73,87.46,2024-10-19,Bank Transfer
10427,3127,North,Toys,Lego,5,391.8,1959.0,2025-02-21,Bank Transfer
10428,3220,West,Clothing,Sneakers,6,462.87,2777.22,2024-03-02,Credit Card
10429,2774,East,Toys,Action Figure,9,283.59,2552.31,2025-02-01,Bank Transfer
10430,2877,South,Home & Kitchen,Vacuum Cleaner,6,74.09,444.54,2024-09-26,Credit Card
10431,2992,East,Electronics,Smartphone,10,281.29,2812.9,2023-06-16,Bank Transfer
10432,4932,West,Clothing,Sneakers,6,386.32,2317.92,2023-03-27,Credit Card
10433,2047,West,Clothing,Jeans,10,360.62,3606.2,2024-05-24,PayPal
10434,4915,South,Electronics,Headphones,10,372.15,3721.5,2023-03-29,Bank Transfer
10435,4871,North,Books,Non-Fiction,6,143.19,859.14,2024-01-02,Bank Transfer
10436,4984,West,Toys,Doll,9,41.5,373.5,2024-10-30,Credit Card
10437,4704,East,Books,Non-Fiction,10,78.74,787.4,2024-08-24,Credit Card
10438,2269,East,Books,Biography,7,477.98,3345.86,2025-03-10,Credit Card
10439,2370,East,Toys,Doll,1,308.69,308.69,2023-09-15,PayPal
10440,2636,East,Home & Kitchen,Microwave,1,365.31,365.31,2024-01-11,Bank Transfer
10441,3130,West,Clothing,Jeans,4,450.04,1800.16,2024-09-06,Credit Card
10442,3694,South,Beauty,Skincare Set,2,427.11,854.22,2024-03-07,PayPal
10443,3683,South,Electronics,Headphones,3,113.11,339.33,2023-11-13,PayPal
10444,2657,East,Clothing,T-Shirt,7,33.74,236.18,2023-03-19,Credit Card
10445,2120,South,Books,Comics,7,462.94,3240.58,2024-05-14,Bank Transfer
10446,2831,East,Electronics,Tablet,3,490.93,1472.79,2023-09-26,Credit Card
10447,3811,East,Beauty,Foundation,2,285.84,571.68,2024-06-17,Credit Card
10448,3082,North,Clothing,T-Shirt,1,444.76,444.76,2023-04-26,Credit Card
10449,3975,West,Clothing,Sneakers,9,119.75,1077.75,2023-10-20,PayPal
10450,3370,West,Home & Kitchen,Cookware,10,59.96,599.6,2024-01-27,PayPal
10451,2741,East,Clothing,Jeans,3,252.41,757.23,2023-04-21,Bank Transfer
10452,2117,West,Clothing,Sneakers,9,406.54,3658.86,2024-09-27,PayPal
10453,3854,South,Beauty,Skincare Set,4,329.05,1316.2,2023-06-17,Credit Card
10454,4839,East,Beauty,Lipstick,10,320.47,3204.7,2023-12-05,PayPal
10455,3151,North,Electronics,Headphones,6,13.64,81.84,2024-01-12,Bank Transfer
10456,3932,South,Books,Non-Fiction,7,162.16,1135.12,2024-07-31,Credit Card
10457,3013,North,Beauty,Foundation,10,470.05,4700.5,2025-01-13,Credit Card
10458,3665,North,Electronics,Headphones,6,71.47,428.82,2024-06-02,PayPal
10459,3082,West,Clothing,Jeans,1,364.55,364.55,2025-01-04,PayPal
10460,2634,West,Electronics,Laptop,6,380.86,2285.16,2023-10-10,Bank Transfer
10461,2513,East,Electronics,Laptop,6,367.75,2206.5,2024-06-02,Credit Card
10462,4850,West,Electronics,Laptop,5,494.7,2473.5,2025-03-04,Bank Transfer
10463,3120,North,Toys,Action Figure,3,207.56,622.68,2024-08-29,PayPal
10464,3142,North,Electronics,Headphones,10,342.69,3426.9,2024-02-23,Credit Card
10465,2560,South,Beauty,Skincare Set,3,100.86,302.58,2024-12-03,PayPal
10466,2488,North,Toys,Board Game,10,202.86,2028.6,2023-12-18,Credit Card
10467,2897,East,Books,Comics,7,248.32,1738.24,2025-03-17,Bank Transfer
10468,3213,East,Electronics,Laptop,8,111.34,890.72,2025-02-04,Credit Card
10469,2704,West,Home & Kitchen,Blender,3,453.87,1361.61,2024-01-31,PayPal
10470,3471,West,Clothing,T-Shirt,3,359.52,1078.56,2025-01-24,Credit Card
10471,2581,West,Clothing,Sneakers,7,145.46,1018.22,2024-03-24,Bank Transfer
10472,4838,East,Toys,Action Figure,10,71.8,718.0,2025-02-20,PayPal
10473,4909,North,Clothing,T-Shirt,7,147.49,1032.43,2023-09-13,Bank Transfer
10474,4295,West,Clothing,Jacket,9,313.38,2820.42,2024-05-07,Credit Card
10475,2154,South,Toys,Doll,6,414.07,2484.42,2024-11-02,Credit Card
10476,3680,West,Clothing,Jacket,7,254.07,1778.49,2023-07-18,Credit Card
10477,2997,East,Electronics,Smartphone,10,55.73,557.3,2025-02-08,Credit Card
10478,4745,West,Books,Non-Fiction,1,128.41,128.41,2024-07-04,PayPal
10479,3244,North,Toys,Board Game,7,175.85,1230.95,2023-10-01,Credit Card
10480,3093,West,Home & Kitchen,Cookware,2,319.89,639.78,2024-10-23,PayPal
10481,3009,East,Toys,Doll,7,127.09,889.63,2023-06-08,PayPal
10482,4142,East,Beauty,Foundation,3,120.79,362.37,2025-01-26,PayPal
10483,3774,South,Home & Kitchen,Microwave,9,146.67,1320.03,2023-05-06,Credit Card
10484,2958,East,Beauty,Foundation,5,298.3,1491.5,2023-06-25,Credit Card
10485,2453,South,Toys,Doll,7,248.85,1741.95,2024-06-08,Bank Transfer
10486,3228,North,Beauty,Perfume,8,421.61,3372.88,2024-05-03,Credit Card
10487,4960,East,Home & Kitchen,Microwave,2,350.48,700.96,2025-01-16,Credit Card
10488,4266,West,Electronics,Headphones,1,335.08,335.08,2024-09-09,Credit Card
10489,4522,North,Toys,Lego,7,81.55,570.85,2023-09-02,PayPal
10490,4480,West,Toys,Lego,6,32.34,194.04,2024-09-04,Bank Transfer
10491,4389,West,Clothing,T-Shirt,6,257.45,1544.7,2024-06-01,Credit Card
10492,2551,West,Toys,Board Game,2,40.46,80.92,2024-05-10,Bank Transfer
10493,3636,North,Toys,Lego,3,185.19,555.57,2024-02-05,PayPal
10494,3313,North,Electronics,Laptop,4,17.93,71.72,2024-06-15,Bank Transfer
10495,3758,East,Clothing,T-Shirt,3,92.52,277.56,2024-06-13,Bank Transfer
10496,2357,West,Books,Non-Fiction,2,59.63,119.26,2023-11-26,Bank Transfer
10497,4071,South,Beauty,Perfume,3,401.49,1204.47,2024-11-28,Bank Transfer
10498,3786,East,Home & Kitchen,Vacuum Cleaner,6,176.33,1057.98,2023-09-23,Bank Transfer
10499,4570,North,Books,Fiction,9,44.03,396.27,2023-12-02,PayPal
10500,3782,South,Clothing,Jacket,4,136.41,545.64,2025-01-15,Credit Card
10501,4850,North,Electronics,Laptop,6,342.99,2057.94,2024-11-25,Bank Transfer
10502,4810,South,Home & Kitchen,Blender,1,374.09,374.09,2024-09-11,PayPal
10503,4490,East,Beauty,Perfume,6,64.33,385.98,2025-02-28,PayPal
10504,3632,South,Toys,Doll,3,390.39,1171.17,2024-06-18,Credit Card
10505,4817,East,Toys,Doll,9,188.43,1695.87,2024-09-23,PayPal
10506,3016,North,Books,Non-Fiction,4,341.29,1365.16,2024-02-07,Credit Card
10507,3349,South,Beauty,Foundation,7,337.4,2361.8,2024-08-09,Bank Transfer
10508,2516,West,Clothing,Jacket,4,397.83,1591.32,2023-05-21,PayPal
10509,4840,West,Beauty,Perfume,6,350.11,2100.66,2024-09-22,PayPal
10510,2336,North,Electronics,Tablet,7,24.24,169.68,2024-05-09,PayPal
10511,3783,South,Books,Comics,2,262.14,524.28,2023-04-02,Bank Transfer
10512,4306,West,Books,Biography,10,87.26,872.6,2023-10-09,Credit Card
10513,2497,East,Electronics,Smartphone,6,485.13,2910.78,2025-01-23,Credit Card
10514,2896,South,Beauty,Lipstick,8,131.64,1053.12,2024-09-15,PayPal
10515,4208,South,Electronics,Laptop,6,212.95,1277.7,2023-12-02,PayPal
10516,2852,West,Home & Kitchen,Cookware,2,102.37,204.74,2024-07-26,Bank Transfer
10517,3688,East,Electronics,Laptop,4,71.62,286.48,2023-12-10,Bank Transfer
10518,3932,East,Beauty,Lipstick,1,302.46,302.46,2024-08-15,Credit Card
10519,4738,East,Electronics,Headphones,7,249.12,1743.84,2023-07-02,PayPal
10520,4428,South,Clothing,Jeans,8,190.46,1523.68,2023-05-16,PayPal
10521,3569,North,Toys,Action Figure,10,47.28,472.8,2024-05-17,PayPal
10522,2957,South,Electronics,Laptop,2,369.3,738.6,2024-02-23,PayPal
10523,4739,South,Toys,Doll,10,7.9,79.0,2023-06-02,Bank Transfer
10524,3637,West,Electronics,Laptop,5,231.54,1157.7,2024-10-05,Bank Transfer
10525,3292,North,Beauty,Perfume,8,318.12,2544.96,2024-07-07,Credit Card
10526,3441,East,Home & Kitchen,Vacuum Cleaner,8,218.2,1745.6,2024-05-12,PayPal
10527,3192,West,Home & Kitchen,Vacuum Cleaner,5,67.47,337.35,2024-09-04,Bank Transfer
10528,3067,South,Toys,Doll,8,390.23,3121.84,2024-05-30,PayPal
10529,2285,North,Beauty,Skincare Set,6,165.35,992.1,2023-05-20,Credit Card
10530,4445,East,Beauty,Lipstick,5,71.7,358.5,2024-12-23,PayPal
10531,2012,East,Beauty,Perfume,4,277.38,1109.52,2024-05-25,Bank Transfer
10532,3631,South,Clothing,Sneakers,5,14.49,72.45,2023-03-31,Bank Transfer
10533,4547,East,Books,Non-Fiction,4,165.41,661.64,2023-05-13,Credit Card
10534,2754,East,Electronics,Headphones,1,376.57,376.57,2023-03-28,Credit Card
10535,4083,North,Beauty,Lipstick,3,456.79,1370.37,2025-02-07,PayPal
10536,4775,West,Beauty,Skincare Set,8,297.91,2383.28,2023-04-26,PayPal
10537,4897,North,Beauty,Foundation,7,112.72,789.04,2025-02-27,Bank Transfer
10538,2090,West,Home & Kitchen,Blender,7,113.9,797.3,2024-12-11,Bank Transfer
10539,2776,West,Beauty,Lipstick,3,303.92,911.76,2024-08-10,Bank Transfer
10540,4653,West,Electronics,Laptop,9,206.35,1857.15,2025-03-07,Credit Card
10541,3626,East,Beauty,Lipstick,6,92.75,556.5,2024-11-08,Credit Card
10542,2418,North,Electronics,Headphones,8,394.76,3158.08,2023-05-21,Credit Card
10543,2115,East,Clothing,Jacket,8,104.12,832.96,2023-08-26,PayPal
10544,2617,South,Books,Biography,3,164.21,492.63,2024-06-03,Credit Card
10545,2826,North,Home & Kitchen,Vacuum Cleaner,4,35.41,141.64,2023-10-30,PayPal
10546,3650,West,Electronics,Smartphone,6,352.18,2113.08,2023-08-09,PayPal
10547,3517,East,Toys,Board Game,2,141.26,282.52,2023-08-12,PayPal
10548,2413,East,Clothing,Sneakers,7,120.27,841.89,2024-02-02,Credit Card
10549,2729,North,Books,Fiction,2,155.16,310.32,2023-07-21,Bank Transfer
10550,4809,North,Books,Biography,5,437.69,2188.45,2024-03-04,Credit Card
10551,2676,West,Books,Non-Fiction,4,261.42,1045.68,2024-08-01,Credit Card
10552,3893,West,Electronics,Smartphone,9,83.15,748.35,2023-07-07,Credit Card
10553,4505,South,Clothing,Jeans,2,388.37,776.74,2023-10-12,PayPal
10554,4968,West,Beauty,Skincare Set,7,108.18,757.26,2023-11-10,Bank Transfer
10555,4240,East,Toys,Board Game,7,209.18,1464.26,2023-03-20,Credit Card
10556,4787,South,Clothing,T-Shirt,7,286.2,2003.4,2024-12-10,Credit Card
10557,3123,South,Clothing,Sneakers,1,294.3,294.3,2024-11-14,PayPal
10558,3572,South,Clothing,T-Shirt,8,39.17,313.36,2024-10-14,Credit Card
10559,2978,North,Electronics,Laptop,2,419.22,838.44,2024-08-20,Credit Card
10560,3009,West,Toys,Board Game,5,242.32,1211.6,2024-06-20,PayPal
10561,4144,South,Electronics,Headphones,2,494.68,989.36,2023-07-19,Credit Card
10562,3688,North,Toys,Board Game,5,360.13,1800.65,2024-10-23,Bank Transfer
10563,4711,North,Toys,Lego,7,496.32,3474.24,2024-08-03,PayPal
10564,2037,South,Electronics,Smartphone,6,229.47,1376.82,2024-05-05,Bank Transfer
10565,3549,South,Toys,Action Figure,5,74.69,373.45,2023-07-08,Credit Card
10566,4327,East,Clothing,Sneakers,4,365.02,1460.08,2023-05-23,PayPal
10567,4265,South,Electronics,Headphones,8,389.99,3119.92,2023-04-05,PayPal
10568,4915,East,Toys,Action Figure,8,427.15,3417.2,2023-07-01,Credit Card
10569,2873,South,Books,Non-Fiction,1,154.22,154.22,2025-01-03,Bank Transfer
10570,3822,South,Electronics,Headphones,10,257.79,2577.9,2024-05-31,Credit Card
10571,3297,West,Home & Kitchen,Vacuum Cleaner,2,429.47,858.94,2023-05-18,PayPal
10572,4110,South,Electronics,Laptop,3,433.04,1299.12,2023-10-11,PayPal
10573,2596,South,Electronics,Headphones,1,17.71,17.71,2023-08-02,PayPal
10574,3904,East,Electronics,Smartphone,3,337.1,1011.3,2025-01-22,Credit Card
10575,2729,East,Toys,Doll,10,302.84,3028.4,2024-03-04,Credit Card
10576,3366,West,Electronics,Smartphone,8,46.25,370.0,2024-11-26,Credit Card
10577,2397,South,Home & Kitchen,Blender,4,465.42,1861.68,2023-08-12,Bank Transfer
10578,2699,South,Beauty,Lipstick,7,225.46,1578.22,2024-10-18,Bank Transfer
10579,4225,East,Electronics,Smartphone,7,338.76,2371.32,2024-08-25,Bank Transfer
10580,3636,North,Books,Fiction,5,441.98,2209.9,2023-05-10,PayPal
10581,2396,North,Home & Kitchen,Blender,1,69.41,69.41,2025-02-06,Bank Transfer
10582,4493,North,Beauty,Perfume,10,428.64,4286.4,2024-07-27,PayPal
10583,2076,East,Toys,Action Figure,4,363.53,1454.12,2024-09-14,Bank Transfer
10584,2265,East,Electronics,Smartphone,7,420.6,2944.2,2024-03-05,Bank Transfer
10585,4503,North,Beauty,Foundation,5,249.94,1249.7,2023-07-23,PayPal
10586,3820,North,Books,Comics,2,21.58,43.16,2023-03-23,Credit Card
10587,2718,South,Home & Kitchen,Cookware,8,336.91,2695.28,2023-08-18,Bank Transfer
10588,4783,East,Home & Kitchen,Vacuum Cleaner,2,190.39,380.78,2023-10-31,PayPal
10589,2851,East,Toys,Board Game,8,204.2,1633.6,2023-08-26,Credit Card
10590,3391,North,Toys,Board Game,2,223.42,446.84,2024-09-05,Credit Card
10591,2144,North,Toys,Lego,5,248.99,1244.95,2024-06-23,Credit Card
10592,2885,West,Beauty,Skincare Set,4,332.66,1330.64,2024-04-25,PayPal
10593,2396,East,Electronics,Headphones,1,364.75,364.75,2024-01-09,Bank Transfer
10594,4996,West,Clothing,Jacket,8,389.54,3116.32,2024-12-11,Bank Transfer
10595,4939,South,Home & Kitchen,Microwave,10,337.45,3374.5,2025-01-07,Bank Transfer
10596,3493,West,Clothing,T-Shirt,3,402.72,1208.16,2024-03-06,Credit Card
10597,3168,North,Home & Kitchen,Cookware,4,65.46,261.84,2023-08-05,Bank Transfer
10598,4617,East,Toys,Action Figure,4,419.22,1676.88,2023-09-25,PayPal
10599,3063,East,Electronics,Laptop,5,196.7,983.5,2023-06-19,Bank Transfer
10600,4157,West,Electronics,Tablet,3,266.74,800.22,2024-08-17,Bank Transfer
10601,3066,West,Home & Kitchen,Cookware,9,219.72,1977.48,2023-08-21,Bank Transfer
10602,3210,South,Beauty,Skincare Set,4,240.48,961.92,2023-12-29,Bank Transfer
10603,4983,South,Toys,Lego,10,146.29,1462.9,2023-04-07,PayPal
10604,4446,North,Electronics,Headphones,4,89.13,356.52,2024-06-16,Bank Transfer
10605,2634,North,Electronics,Tablet,6,56.92,341.52,2023-08-09,Credit Card
10606,3157,North,Books,Non-Fiction,8,228.44,1827.52,2023-04-25,Bank Transfer
10607,3239,West,Electronics,Laptop,7,67.0,469.0,2024-03-05,Credit Card
10608,2733,West,Books,Fiction,4,126.27,505.08,2025-02-15,Credit Card
10609,2235,East,Electronics,Headphones,4,71.14,284.56,2023-04-22,Credit Card
10610,4706,North,Electronics,Laptop,5,59.02,295.1,2024-09-12,PayPal
10611,2751,West,Beauty,Foundation,10,441.82,4418.2,2024-11-23,Credit Card
10612,4636,East,Beauty,Perfume,5,338.64,1693.2,2024-02-14,Credit Card
10613,2954,North,Toys,Board Game,1,462.26,462.26,2023-10-31,Bank Transfer
10614,4540,South,Electronics,Smartphone,8,323.79,2590.32,2024-04-06,PayPal
10615,4961,South,Toys,Board Game,10,422.76,4227.6,2024-06-12,PayPal
10616,3543,West,Toys,Doll,5,279.87,1399.35,2024-11-05,PayPal
10617,3198,East,Toys,Doll,3,234.0,702.0,2023-08-14,Credit Card
10618,3677,South,Toys,Lego,3,266.6,799.8,2024-09-23,Credit Card
10619,3192,East,Home & Kitchen,Vacuum Cleaner,4,163.51,654.04,2023-09-23,Credit Card
10620,4218,East,Home & Kitchen,Cookware,7,330.7,2314.9,2023-12-10,Bank Transfer
10621,3417,South,Electronics,Headphones,5,449.1,2245.5,2024-09-26,Credit Card
